elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 209524, 130, 1884.1, 1709.8, 3799.2, 5003.5, 6726.8, 11612, 0
20, 10, 209765, 137, 1901.4, 1716.3, 3904.7, 4884.1, 6580.7, 9780, 0
30, 10, 209523, 128, 1808.7, 1675.3, 3680.4, 4677.6, 6109.5, 9851, 0
40, 10, 209997, 107, 1779.0, 1586.7, 3827.5, 4847.8, 6830.2, 8462, 0
50, 10, 209448, 139, 1713.4, 1551.0, 3530.0, 4570.6, 6375.2, 8974, 0
60, 10, 209816, 119, 1755.3, 1619.6, 3667.2, 4840.1, 6467.8, 8903, 0
70, 10, 209212, 92, 1699.6, 1455.1, 3940.7, 4971.5, 7421.4, 9755, 0
80, 10, 209741, 120, 1889.1, 1747.8, 3820.5, 5182.2, 7575.2, 10111, 0
90, 10, 210719, 98, 2225.3, 2015.7, 4800.6, 6104.5, 7260.5, 10432, 0
100, 10, 209885, 120, 1583.9, 1380.4, 3491.6, 4846.6, 6668.3, 12088, 0
110, 10, 209827, 131, 1884.7, 1607.2, 4391.3, 5650.4, 6831.1, 11421, 0
120, 10, 208523, 133, 1540.9, 1250.8, 3763.5, 5932.8, 6999.3, 8410, 0
130, 10, 209968, 123, 1969.3, 1713.5, 4390.7, 5350.1, 6619.7, 10892, 0
140, 10, 210568, 116, 1874.9, 1689.8, 3972.1, 4992.5, 7168.5, 12881, 0
150, 10, 209777, 137, 1836.8, 1606.2, 3989.2, 4807.1, 6640.5, 9045, 0
160, 10, 209101, 131, 1594.9, 1362.2, 3677.9, 4968.2, 6905.3, 11175, 0
170, 10, 208849, 90, 1754.6, 1473.8, 4074.0, 5460.4, 6820.0, 10603, 0
180, 10, 209343, 127, 1678.8, 1417.0, 3946.4, 5097.3, 6678.5, 10867, 0
190, 10, 208928, 97, 1649.2, 1426.4, 3653.8, 4789.0, 6270.8, 9831, 0
200, 10, 207538, 107, 1467.6, 1244.5, 3498.6, 4699.0, 6167.8, 7660, 0
210, 10, 210351, 143, 2090.4, 1984.9, 4131.3, 4997.8, 6503.8, 13178, 0
220, 10, 208863, 120, 1694.4, 1482.4, 3622.8, 4918.6, 6763.5, 9374, 0
230, 10, 208369, 124, 1574.7, 1336.7, 3664.7, 4690.9, 6285.9, 12089, 0
240, 10, 207908, 128, 1483.0, 1271.5, 3345.4, 4475.0, 6178.9, 7756, 0
250, 10, 209119, 98, 1652.3, 1408.4, 3625.2, 5026.1, 7521.3, 9298, 0
260, 10, 209858, 126, 1792.7, 1610.5, 3844.0, 5049.0, 6916.0, 12772, 0
270, 10, 209934, 102, 2066.7, 1979.6, 3922.6, 5058.9, 6780.2, 8681, 0
280, 10, 209475, 124, 1915.6, 1734.5, 3919.5, 5072.5, 7035.6, 10071, 0
290, 10, 209943, 137, 2038.4, 1797.3, 4484.0, 5408.8, 6541.9, 8498, 0
300, 10, 209860, 139, 1972.3, 1791.7, 4049.7, 5059.7, 6869.9, 12015, 0
310, 10, 209347, 120, 2084.5, 1835.7, 4462.8, 5948.4, 7319.9, 13494, 0
320, 10, 208450, 113, 1537.9, 1260.6, 3831.7, 5196.8, 6811.7, 9721, 0
330, 10, 209693, 126, 1900.0, 1731.5, 3856.5, 4759.4, 6467.4, 9929, 0
340, 10, 209102, 97, 1877.2, 1758.5, 3719.9, 4613.2, 6054.8, 9175, 0
350, 10, 209661, 119, 1853.9, 1651.4, 3979.5, 4861.8, 6610.6, 9915, 0
360, 10, 210169, 128, 1990.8, 1781.4, 4231.3, 5232.6, 7951.4, 12375, 0
370, 10, 208779, 102, 1737.4, 1559.3, 3588.6, 4848.4, 6674.8, 11265, 0
380, 10, 209889, 88, 1696.4, 1553.9, 3493.1, 4563.3, 6103.8, 7522, 0
390, 10, 209920, 121, 1870.4, 1661.8, 4280.5, 5553.5, 7373.4, 12882, 0
400, 10, 208348, 94, 1624.5, 1365.1, 3790.2, 5026.5, 6485.1, 11349, 0
