elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 52534, 125, 1886.2, 1714.3, 3778.1, 5016.5, 6780.5, 10586, 0
20, 10, 52385, 111, 1904.4, 1721.8, 3891.8, 4914.1, 6713.2, 9717, 0
30, 10, 52894, 137, 1811.1, 1681.1, 3675.2, 4670.9, 6144.1, 8846, 0
40, 10, 52254, 103, 1776.7, 1583.7, 3832.4, 4837.4, 6649.2, 8382, 0
50, 10, 52266, 128, 1718.3, 1550.1, 3544.6, 4582.8, 6410.2, 9126, 0
60, 10, 52300, 127, 1758.9, 1614.5, 3691.3, 4884.9, 6593.1, 8717, 0
70, 10, 52133, 111, 1699.2, 1448.9, 3956.9, 4988.4, 7185.4, 9239, 0
80, 10, 52508, 89, 1886.7, 1745.4, 3817.5, 5174.9, 7651.6, 9300, 0
90, 10, 52658, 140, 2211.6, 1998.3, 4748.3, 6096.6, 7226.3, 10207, 0
100, 10, 51837, 151, 1585.0, 1383.9, 3485.9, 4854.2, 7104.1, 11537, 0
110, 10, 52067, 140, 1880.3, 1605.3, 4351.8, 5639.7, 6682.8, 9449, 0
120, 10, 51918, 137, 1539.7, 1252.2, 3730.6, 5891.1, 7125.6, 8650, 0
130, 10, 52096, 145, 1969.5, 1717.2, 4395.8, 5368.5, 6921.2, 10736, 0
140, 10, 52167, 125, 1870.7, 1686.1, 3965.7, 4993.5, 7038.2, 9408, 0
150, 10, 52349, 131, 1839.3, 1611.0, 3994.3, 4785.2, 6284.4, 8489, 0
160, 10, 52307, 83, 1589.4, 1362.1, 3655.7, 4948.2, 6756.9, 9363, 0
170, 10, 52060, 136, 1748.2, 1469.6, 4045.2, 5443.3, 6768.1, 9548, 0
180, 10, 52442, 122, 1677.4, 1417.0, 3960.7, 5085.6, 6704.6, 10890, 0
190, 10, 52343, 82, 1656.4, 1433.1, 3672.1, 4789.0, 6421.4, 9038, 0
200, 10, 51886, 126, 1467.0, 1238.4, 3503.0, 4699.0, 6058.1, 7706, 0
