elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 10791, 409, 928.7, 909.8, 1312.7, 1497.5, 1837.7, 4593, 0
20, 10, 10693, 417, 912.6, 895.8, 1285.0, 1519.4, 1757.0, 1886, 0
30, 10, 10892, 394, 893.8, 886.7, 1229.2, 1456.1, 1722.8, 4394, 0
40, 10, 10768, 405, 913.0, 897.4, 1248.5, 1479.8, 1739.0, 4679, 0
50, 10, 10773, 414, 911.6, 898.1, 1260.2, 1488.0, 1741.0, 2002, 0
60, 10, 11125, 415, 900.3, 889.6, 1239.4, 1473.5, 1729.7, 1859, 0
70, 10, 10821, 397, 901.5, 889.5, 1245.2, 1482.8, 1740.1, 4725, 0
80, 10, 10945, 402, 900.5, 890.0, 1239.2, 1469.5, 1723.5, 4921, 0
90, 10, 10835, 393, 907.8, 894.9, 1244.3, 1485.7, 1740.8, 5022, 0
100, 10, 10972, 402, 913.4, 896.5, 1274.5, 1491.7, 1733.0, 4534, 0
110, 10, 10852, 394, 893.3, 885.7, 1228.5, 1454.2, 1716.0, 1830, 0
120, 10, 10744, 398, 923.0, 903.6, 1308.6, 1506.7, 1838.7, 5119, 0
130, 10, 10843, 413, 909.3, 894.7, 1248.5, 1488.4, 1815.8, 4629, 0
140, 10, 10877, 386, 914.5, 899.1, 1273.7, 1492.6, 1747.4, 5006, 0
150, 10, 10706, 405, 918.5, 900.2, 1281.6, 1497.4, 1943.6, 5367, 0
160, 10, 10780, 421, 917.0, 899.0, 1282.8, 1518.2, 1858.7, 3802, 0
170, 10, 11009, 405, 907.2, 894.7, 1246.3, 1482.9, 1726.9, 1831, 0
180, 10, 10871, 398, 907.4, 892.1, 1247.9, 1488.7, 1744.2, 4775, 0
190, 10, 10856, 400, 910.3, 896.1, 1260.6, 1488.7, 1738.0, 1944, 0
200, 10, 10718, 392, 919.4, 902.9, 1281.9, 1509.5, 1748.2, 3029, 0
210, 10, 10918, 404, 908.6, 894.0, 1244.9, 1488.3, 1809.3, 2178, 0
220, 10, 10954, 397, 904.2, 892.7, 1239.0, 1472.3, 1737.5, 4312, 0
230, 10, 11151, 415, 876.1, 877.0, 1202.1, 1393.1, 1648.1, 1889, 0
240, 10, 11020, 408, 872.6, 873.1, 1195.0, 1379.0, 1498.8, 5140, 0
250, 10, 10796, 389, 901.7, 889.7, 1239.6, 1481.4, 1737.0, 2202, 0
260, 10, 10850, 401, 907.6, 893.4, 1247.0, 1485.9, 1776.1, 2052, 0
270, 10, 10852, 415, 893.9, 886.2, 1229.2, 1451.7, 1730.2, 1835, 0
280, 10, 10732, 409, 913.3, 896.8, 1260.3, 1488.2, 1831.7, 4692, 0
290, 10, 10900, 414, 914.2, 899.2, 1265.7, 1493.2, 1777.5, 4843, 0
300, 10, 10805, 408, 913.3, 897.8, 1262.6, 1492.5, 1811.0, 4638, 0
310, 10, 11168, 418, 904.1, 891.5, 1244.7, 1480.2, 1745.6, 4947, 0
320, 10, 10889, 407, 912.7, 895.6, 1283.5, 1499.6, 1740.4, 2066, 0
330, 10, 10791, 412, 910.1, 896.0, 1255.6, 1486.2, 1737.4, 4830, 0
340, 10, 10860, 404, 913.4, 898.3, 1284.2, 1490.7, 1747.3, 1915, 0
350, 10, 10938, 345, 917.0, 900.2, 1288.4, 1497.9, 1745.0, 1930, 0
