elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 208904, 166, 2119.7, 1781.1, 4741.9, 6956.7, 10369.1, 15632, 0
20, 10, 208348, 132, 2140.5, 1982.5, 4096.7, 4998.5, 8924.4, 12860, 0
30, 10, 207477, 153, 1949.3, 1748.1, 3991.3, 5430.7, 8898.8, 15572, 0
40, 10, 207795, 165, 1929.3, 1750.5, 3884.7, 5111.4, 8064.3, 12310, 0
50, 10, 208043, 153, 2190.7, 1912.0, 4813.0, 6201.3, 10912.0, 15494, 0
60, 10, 208710, 139, 2409.6, 2122.7, 4952.4, 5725.5, 10774.9, 14853, 0
70, 10, 207869, 157, 2050.7, 1850.3, 4210.8, 5363.5, 9031.4, 15807, 0
80, 10, 207929, 149, 2056.6, 1868.7, 4248.9, 5206.4, 6890.1, 11794, 0
90, 10, 208590, 155, 2196.0, 2064.0, 4301.6, 5389.9, 6936.0, 9183, 0
100, 10, 206231, 162, 1931.5, 1672.1, 4282.9, 6120.5, 10427.7, 14085, 0
110, 10, 208162, 162, 2002.4, 1836.5, 4052.5, 5097.7, 6656.6, 10210, 0
120, 10, 207608, 148, 1994.1, 1702.0, 4506.3, 5450.8, 8315.0, 12809, 0
130, 10, 206968, 136, 1858.2, 1617.4, 4023.8, 5126.1, 8214.6, 12816, 0
140, 10, 207010, 162, 2218.7, 1932.6, 4675.2, 5746.4, 8004.9, 12971, 0
150, 10, 207141, 158, 2098.6, 1749.6, 4762.5, 6360.8, 9441.8, 14254, 0
160, 10, 206551, 140, 1740.8, 1534.4, 3629.6, 4734.8, 9111.2, 15732, 0
170, 10, 206365, 144, 1769.9, 1563.9, 3676.0, 5111.3, 9245.7, 13772, 0
180, 10, 207996, 144, 2167.6, 1963.5, 4606.1, 6129.2, 7118.4, 8849, 0
190, 10, 207649, 148, 2193.5, 2006.4, 4397.6, 5430.4, 7813.7, 14365, 0
200, 10, 208537, 153, 2118.0, 1973.9, 4054.3, 5031.5, 7819.7, 14604, 0
210, 10, 208900, 153, 2257.9, 2119.5, 4373.2, 5384.7, 7911.7, 11412, 0
220, 10, 207892, 141, 2013.3, 1820.4, 4082.3, 5137.6, 7714.0, 13187, 0
230, 10, 207802, 153, 1832.5, 1691.0, 3619.7, 4749.4, 9561.7, 13996, 0
240, 10, 208462, 134, 2672.6, 2365.9, 5826.3, 7231.4, 10977.2, 14734, 0
250, 10, 207721, 149, 2031.8, 1905.1, 3949.1, 5145.4, 7597.5, 13562, 0
260, 10, 206297, 140, 1789.5, 1513.6, 4095.1, 5711.7, 9420.2, 13638, 0
270, 10, 209044, 156, 2385.8, 2052.6, 5554.0, 6840.3, 8552.2, 13856, 0
280, 10, 207419, 152, 1856.9, 1689.3, 3717.5, 4825.4, 7438.3, 16243, 0
290, 10, 206814, 147, 1831.0, 1598.1, 3930.9, 5545.7, 9260.2, 13651, 0
300, 10, 207178, 145, 2007.2, 1796.2, 4244.1, 5446.8, 8015.8, 16028, 0
310, 10, 208091, 133, 2040.3, 1875.8, 4048.3, 5321.8, 8990.6, 13660, 0
320, 10, 208760, 142, 2277.5, 2118.0, 4431.8, 5363.0, 8792.6, 13640, 0
330, 10, 208155, 151, 2333.9, 2135.7, 4486.9, 6417.4, 10350.5, 15209, 0
340, 10, 208686, 148, 2066.8, 1873.8, 4226.7, 5485.2, 10352.2, 14976, 0
350, 10, 208437, 155, 2096.9, 1908.0, 4180.7, 5944.4, 9245.2, 15731, 0
360, 10, 208245, 169, 2263.0, 1971.9, 4910.5, 6450.4, 9987.6, 14091, 0
370, 10, 206068, 153, 1851.2, 1513.3, 4338.9, 5404.4, 8584.7, 11454, 0
380, 10, 207652, 154, 1971.4, 1766.5, 3994.9, 5058.3, 8309.3, 12273, 0
390, 10, 208314, 180, 2058.5, 1914.5, 3999.5, 5241.1, 8222.4, 13583, 0
400, 10, 208117, 164, 2189.5, 2029.6, 4360.2, 5387.6, 8076.4, 15071, 0
410, 10, 207411, 149, 1940.6, 1731.7, 4177.5, 5722.5, 8524.0, 16409, 0
420, 10, 206629, 148, 1896.3, 1660.4, 4048.9, 5456.8, 8031.2, 11272, 0
430, 10, 207770, 149, 2011.7, 1850.7, 3957.2, 5189.1, 6929.5, 11441, 0
440, 10, 208604, 146, 2147.7, 1994.0, 4138.2, 5155.0, 8334.0, 13260, 0
450, 10, 207623, 138, 2104.9, 1803.2, 4628.6, 5832.5, 8526.4, 11947, 0
460, 10, 207450, 157, 2075.3, 1894.7, 4083.5, 5396.5, 7794.5, 13749, 0
470, 10, 207196, 140, 2080.5, 1907.7, 4135.5, 5230.1, 7525.0, 11044, 0
480, 10, 206919, 157, 1946.0, 1720.8, 4156.6, 5175.2, 7163.7, 10527, 0
490, 10, 208822, 150, 2092.4, 1959.7, 3976.3, 5038.6, 8057.2, 11773, 0
500, 10, 207549, 162, 2141.4, 1944.7, 4291.4, 5452.7, 9091.9, 14169, 0
510, 10, 208539, 145, 2168.8, 1997.2, 4268.9, 5633.5, 8664.0, 12509, 0
521, 10, 209643, 153, 2302.9, 2232.6, 4115.6, 5044.5, 7756.9, 11558, 0
531, 10, 208562, 166, 1948.5, 1829.3, 3776.5, 5112.9, 6970.3, 9744, 0
541, 10, 206825, 145, 1965.8, 1795.5, 4052.3, 5228.0, 7414.5, 9260, 0
551, 10, 208040, 147, 2258.9, 2099.7, 4417.4, 5427.4, 7067.4, 12651, 0
561, 10, 207847, 149, 2072.0, 1849.9, 4213.9, 5471.5, 9206.7, 14442, 0
571, 10, 207330, 158, 2120.0, 1853.4, 4655.8, 5843.4, 7661.9, 12960, 0
581, 10, 207291, 157, 2463.0, 2293.1, 4664.1, 6357.2, 8589.9, 13324, 0
591, 10, 207975, 163, 2172.6, 2076.9, 4006.9, 4980.9, 8000.2, 11877, 0
601, 10, 209263, 165, 2510.5, 2284.9, 5029.9, 6146.1, 7271.3, 9831, 0
611, 10, 207857, 150, 2031.4, 1864.0, 3918.5, 6098.0, 7965.9, 11020, 0
621, 10, 208285, 161, 2369.8, 2148.3, 4776.7, 7081.4, 8182.7, 9833, 0
631, 10, 206634, 152, 1944.8, 1616.4, 4579.6, 6203.0, 8283.5, 11368, 0
641, 10, 207955, 146, 2057.1, 1938.1, 3969.3, 5178.0, 7987.1, 11416, 0
651, 10, 207699, 130, 1943.8, 1716.4, 4061.1, 5231.7, 6732.5, 8489, 0
661, 10, 208035, 155, 2072.9, 1847.7, 4239.1, 5270.8, 9977.9, 14648, 0
671, 10, 207922, 157, 2042.9, 1910.8, 3975.9, 5006.6, 6550.2, 9285, 0
681, 10, 208449, 135, 2304.8, 2194.5, 4280.6, 5420.3, 7142.8, 8398, 0
