elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 73269, 2850, 5996.7, 4410.4, 11021.9, 11218.6, 11438.0, 11643, 0
20, 10, 73126, 3279, 6027.1, 4433.0, 11042.6, 11222.4, 11438.5, 11723, 0
30, 10, 73145, 3571, 6012.1, 4426.6, 11049.0, 11222.5, 11436.6, 12035, 0
40, 10, 73654, 3242, 6011.4, 4431.2, 11046.9, 11223.1, 11439.6, 11754, 0
50, 10, 73178, 3162, 6019.5, 4430.1, 11026.8, 11219.1, 11440.1, 11861, 0
60, 10, 73533, 3043, 6031.5, 4432.9, 11060.0, 11222.9, 11429.7, 11680, 0
70, 10, 73533, 3391, 6020.5, 4427.4, 11062.0, 11227.1, 11450.7, 11693, 0
80, 10, 73266, 3480, 6018.3, 4429.1, 11043.6, 11223.7, 11452.6, 11892, 0
90, 10, 73177, 3021, 6014.6, 4428.0, 11037.1, 11221.8, 11460.0, 11872, 0
100, 10, 73328, 3387, 6014.8, 4424.6, 11036.8, 11220.9, 11445.7, 11879, 0
110, 10, 73158, 3436, 6023.1, 4436.1, 11074.9, 11231.3, 11466.3, 11769, 0
120, 10, 73109, 3395, 6020.3, 4438.1, 11059.1, 11225.1, 11441.5, 11610, 0
130, 10, 73780, 3171, 6035.1, 4434.7, 11058.2, 11225.7, 11445.5, 11687, 0
140, 10, 73207, 3458, 6004.5, 4423.4, 11028.9, 11217.5, 11426.4, 11679, 0
150, 10, 72991, 3355, 6040.9, 4442.8, 11078.5, 11230.9, 11458.5, 11684, 0
160, 10, 72788, 3156, 6034.4, 4438.5, 11061.6, 11229.3, 11462.1, 11722, 0
170, 10, 73227, 3268, 6016.2, 4421.7, 11025.2, 11215.2, 11409.9, 11603, 0
180, 10, 72967, 3284, 6047.1, 4441.6, 11062.6, 11227.1, 11464.1, 11838, 0
190, 10, 73236, 3445, 6031.0, 4432.7, 11046.4, 11221.4, 11431.9, 11663, 0
200, 10, 73370, 3116, 6009.1, 4426.7, 11011.7, 11215.0, 11429.8, 11708, 0
210, 10, 73599, 3084, 6004.2, 4419.4, 11005.0, 11216.3, 11443.4, 11733, 0
220, 10, 73629, 3027, 6011.8, 4421.8, 11024.0, 11218.4, 11440.5, 11742, 0
230, 10, 73453, 3334, 6014.3, 4429.4, 11058.0, 11224.1, 11434.8, 11641, 0
240, 10, 73211, 3047, 6011.5, 4413.9, 11015.3, 11213.5, 11412.8, 11707, 0
250, 10, 73102, 3343, 6018.9, 4431.3, 11027.7, 11218.1, 11430.4, 11677, 0
260, 10, 73257, 3469, 6017.3, 4430.2, 11041.7, 11223.6, 11448.9, 11722, 0
270, 10, 73375, 2985, 6025.1, 4430.2, 11043.7, 11219.9, 11423.9, 11615, 0
280, 10, 73353, 3375, 6012.6, 4427.8, 11038.9, 11220.6, 11437.6, 11802, 0
290, 10, 73529, 3132, 6022.4, 4422.3, 11022.6, 11216.4, 11422.9, 11656, 0
300, 10, 73012, 3207, 6033.9, 4433.5, 11037.7, 11220.6, 11447.5, 11852, 0
310, 10, 73390, 3503, 5999.7, 4418.9, 10994.5, 11210.8, 11423.1, 11801, 0
320, 10, 73255, 3309, 6024.4, 4432.7, 11018.1, 11214.2, 11416.3, 11823, 0
330, 10, 73320, 3026, 6013.8, 4431.0, 11039.8, 11223.3, 11445.9, 11735, 0
340, 10, 73289, 3512, 6006.8, 4422.1, 11035.4, 11218.7, 11424.0, 11798, 0
350, 10, 72999, 3195, 6026.2, 4438.2, 11058.9, 11225.7, 11449.3, 11795, 0
360, 10, 73195, 3287, 6026.6, 4436.1, 11040.2, 11222.2, 11444.7, 11930, 0
370, 10, 73322, 3178, 6014.9, 4435.1, 11048.6, 11221.2, 11438.0, 11854, 0
380, 10, 73129, 3511, 6018.4, 4438.4, 11028.9, 11220.2, 11452.7, 12026, 0
390, 10, 72770, 3272, 6027.6, 4434.9, 11057.8, 11226.5, 11455.6, 11891, 0
400, 10, 73222, 3310, 6037.6, 4439.5, 11073.8, 11230.5, 11474.7, 11771, 0
410, 10, 73207, 3101, 6026.3, 4437.9, 11055.7, 11224.7, 11440.1, 11615, 0
420, 10, 73049, 3596, 6019.3, 4432.9, 11035.9, 11221.3, 11449.4, 11982, 0
430, 10, 73117, 3420, 6041.5, 4438.9, 11062.8, 11225.7, 11444.0, 11785, 0
440, 10, 73310, 3006, 6012.0, 4423.0, 10994.4, 11208.2, 11406.2, 11645, 0
450, 10, 73147, 3118, 6036.0, 4437.4, 11047.5, 11224.0, 11444.4, 11607, 0
460, 10, 73532, 3147, 6003.7, 4422.5, 10999.8, 11211.8, 11412.3, 11562, 0
470, 10, 73281, 2997, 6030.7, 4440.1, 11044.7, 11221.1, 11439.6, 11894, 0
480, 10, 73287, 3170, 6019.6, 4433.2, 11048.0, 11224.1, 11449.9, 11690, 0
490, 10, 73681, 2880, 6016.1, 4423.8, 11009.8, 11213.9, 11424.0, 11676, 0
500, 10, 73613, 3370, 6011.0, 4428.9, 11053.9, 11222.8, 11435.9, 11812, 0
510, 10, 72816, 3105, 6047.9, 4445.0, 11073.5, 11227.4, 11445.4, 11644, 0
520, 10, 72990, 3011, 6040.7, 4441.5, 11068.3, 11227.3, 11453.6, 12138, 0
530, 10, 73339, 3293, 6019.0, 4426.3, 11029.7, 11217.2, 11423.3, 11718, 0
540, 10, 73387, 3343, 6004.6, 4412.0, 11019.7, 11219.0, 11448.1, 11887, 0
550, 10, 73059, 3135, 6017.0, 4429.0, 11054.0, 11225.3, 11452.7, 12111, 0
560, 10, 73156, 3229, 6035.4, 4438.1, 11073.3, 11230.3, 11468.4, 11712, 0
570, 10, 73085, 3182, 6033.8, 4437.1, 11052.4, 11223.6, 11440.0, 11777, 0
580, 10, 73228, 3257, 6017.3, 4427.0, 11032.5, 11220.9, 11451.1, 11723, 0
590, 10, 73178, 3425, 6025.6, 4431.4, 11037.8, 11222.9, 11446.3, 11635, 0
600, 10, 73242, 3072, 6006.3, 4425.4, 11036.9, 11219.8, 11432.0, 11597, 0
610, 10, 73888, 2901, 5982.2, 4414.1, 10989.8, 11208.7, 11429.2, 11938, 0
620, 10, 73157, 3283, 6014.0, 4428.5, 11032.3, 11220.3, 11456.6, 11844, 0
630, 10, 72746, 3092, 6007.4, 4426.1, 11043.0, 11223.5, 11444.1, 11584, 0
640, 10, 73061, 3104, 6028.7, 4432.2, 11059.8, 11225.0, 11448.5, 11930, 0
650, 10, 73537, 3273, 6017.6, 4427.3, 11044.0, 11222.7, 11450.2, 11735, 0
660, 10, 72640, 3317, 6035.5, 4442.3, 11079.5, 11229.8, 11457.0, 11788, 0
670, 10, 73250, 3362, 6029.0, 4431.6, 11051.1, 11223.0, 11438.2, 11711, 0
680, 10, 73087, 3246, 6055.8, 4447.2, 11079.5, 11229.5, 11447.2, 11646, 0
690, 10, 73501, 3229, 6017.2, 4423.3, 11031.3, 11219.6, 11439.5, 11900, 0
700, 10, 73285, 2721, 6022.1, 4432.3, 11029.8, 11217.6, 11424.2, 11578, 0
710, 10, 73187, 3067, 6019.4, 4424.0, 11048.7, 11223.7, 11443.1, 11760, 0
720, 10, 73718, 3213, 6033.2, 4435.4, 11057.6, 11228.1, 11453.6, 11652, 0
730, 10, 73162, 3202, 6019.9, 4430.7, 11051.3, 11223.4, 11442.0, 11714, 0
740, 10, 73505, 3418, 6012.8, 4422.9, 11022.2, 11217.1, 11425.7, 11628, 0
750, 10, 73542, 3222, 6012.0, 4427.5, 11013.0, 11217.0, 11441.6, 11963, 0
760, 10, 73089, 2970, 6026.0, 4432.7, 11059.1, 11227.2, 11455.9, 11700, 0
770, 10, 73025, 3295, 6029.7, 4429.8, 11045.6, 11222.2, 11440.1, 11773, 0
780, 10, 73231, 3268, 5999.4, 4416.8, 10993.7, 11209.8, 11426.3, 11745, 0
790, 10, 73371, 3360, 6013.2, 4424.8, 11016.8, 11218.1, 11439.6, 11792, 0
800, 10, 73162, 3166, 6012.8, 4421.2, 10998.7, 11209.4, 11400.4, 11625, 0
810, 10, 73141, 2775, 6027.1, 4433.1, 11036.2, 11221.6, 11453.5, 11947, 0
820, 10, 73339, 3420, 6052.2, 4444.1, 11076.9, 11229.9, 11460.0, 11973, 0
830, 10, 72885, 3117, 6040.3, 4436.9, 11064.8, 11225.9, 11443.1, 11583, 0
840, 10, 73578, 3208, 5982.3, 4408.9, 10991.7, 11207.2, 11410.8, 11627, 0
850, 10, 73185, 3414, 6031.2, 4434.6, 11051.4, 11222.2, 11432.5, 11799, 0
860, 10, 73721, 2766, 6001.9, 4417.8, 10998.1, 11211.8, 11425.9, 11960, 0
870, 10, 73311, 3251, 5989.8, 4411.3, 11014.2, 11217.5, 11447.0, 11863, 0
880, 10, 73478, 3217, 6008.5, 4429.5, 11048.0, 11224.4, 11447.6, 11570, 0
890, 10, 73164, 3070, 6019.3, 4428.0, 11044.7, 11221.9, 11434.3, 11549, 0
900, 10, 73200, 3462, 6021.1, 4430.0, 11052.4, 11222.4, 11436.5, 11681, 0
910, 10, 73099, 3062, 6030.6, 4436.3, 11062.9, 11225.3, 11450.8, 11763, 0
920, 10, 73223, 3125, 6036.8, 4441.9, 11080.6, 11229.5, 11459.1, 11693, 0
930, 10, 73192, 3115, 6012.5, 4439.4, 11062.8, 11225.7, 11441.4, 11693, 0
940, 10, 73611, 2953, 6003.4, 4416.2, 11002.0, 11211.2, 11407.3, 11761, 0
950, 10, 73579, 3268, 6002.7, 4421.2, 11013.0, 11217.0, 11433.9, 11643, 0
960, 10, 72882, 3157, 6018.0, 4432.3, 11047.0, 11222.6, 11449.5, 11979, 0
970, 10, 73235, 3241, 6016.5, 4432.1, 11044.2, 11221.7, 11439.7, 11631, 0
980, 10, 73105, 2952, 6042.8, 4432.8, 11050.7, 11221.5, 11425.8, 11513, 0
990, 10, 73563, 3375, 6008.6, 4426.9, 11026.3, 11218.8, 11440.5, 11786, 0
1000, 10, 72970, 3343, 6023.5, 4424.8, 11037.9, 11219.3, 11430.8, 11838, 0
1010, 10, 73242, 3155, 6017.1, 4422.2, 11004.7, 11214.9, 11433.2, 11761, 0
1020, 10, 73342, 3400, 6005.8, 4423.6, 11016.6, 11216.1, 11430.9, 11944, 0
1030, 10, 73158, 3331, 6016.0, 4431.9, 11039.8, 11222.7, 11446.5, 11755, 0
1040, 10, 73288, 3330, 6019.8, 4432.3, 11053.6, 11225.4, 11446.0, 11671, 0
