elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 73599, 2392, 5999.1, 4412.4, 11023.7, 11220.6, 11450.2, 13082, 0
20, 10, 73427, 3192, 6019.2, 4431.0, 11047.5, 11223.5, 11445.9, 11655, 0
30, 10, 73432, 3601, 6006.4, 4426.6, 11047.4, 11222.5, 11440.4, 11693, 0
40, 10, 73107, 3252, 6025.9, 4432.2, 11051.4, 11223.5, 11439.7, 11681, 0
50, 10, 73424, 3146, 6019.0, 4429.6, 11029.1, 11219.7, 11439.3, 11961, 0
60, 10, 72916, 3069, 6017.6, 4431.0, 11057.9, 11223.6, 11431.9, 11524, 0
70, 10, 73064, 3348, 6013.2, 4427.9, 11061.0, 11227.5, 11458.7, 11809, 0
80, 10, 73116, 3291, 6023.6, 4429.8, 11045.0, 11224.5, 11449.7, 12088, 0
90, 10, 73463, 3094, 6016.2, 4428.5, 11032.0, 11220.7, 11454.5, 11778, 0
100, 10, 73329, 3335, 6012.8, 4425.2, 11035.7, 11221.6, 11452.9, 12214, 0
110, 10, 73099, 3395, 6035.1, 4437.5, 11076.2, 11234.0, 11472.8, 11998, 0
120, 10, 73341, 3120, 6038.0, 4439.5, 11059.0, 11225.2, 11443.8, 11692, 0
130, 10, 72718, 3321, 6021.3, 4434.2, 11054.0, 11225.3, 11448.0, 11881, 0
140, 10, 73752, 3403, 6009.9, 4421.5, 11017.3, 11215.2, 11422.1, 11671, 0
150, 10, 72911, 3337, 6028.0, 4443.3, 11070.2, 11228.1, 11451.8, 11729, 0
160, 10, 73285, 3056, 6034.6, 4440.1, 11062.9, 11229.1, 11458.4, 11749, 0
170, 10, 73148, 3227, 5997.8, 4420.7, 11016.6, 11212.6, 11396.8, 11666, 0
180, 10, 73139, 3378, 6027.9, 4440.9, 11061.3, 11227.2, 11465.4, 11783, 0
190, 10, 73266, 3380, 6025.8, 4432.4, 11039.2, 11220.7, 11434.3, 11680, 0
200, 10, 73217, 3041, 6009.5, 4426.3, 11015.7, 11215.9, 11427.1, 11672, 0
210, 10, 73052, 3319, 6009.2, 4420.9, 11005.0, 11217.5, 11446.8, 11704, 0
220, 10, 73477, 3179, 6001.9, 4422.3, 11028.9, 11216.5, 11419.8, 11770, 0
230, 10, 73114, 3188, 6008.6, 4427.0, 11047.0, 11221.2, 11429.6, 11813, 0
240, 10, 73514, 3136, 6001.3, 4413.9, 11012.6, 11214.0, 11417.7, 11886, 0
250, 10, 73440, 3200, 6024.7, 4431.4, 11032.6, 11219.8, 11441.9, 11728, 0
260, 10, 73464, 3156, 6022.2, 4431.2, 11043.0, 11223.4, 11449.1, 11787, 0
270, 10, 73114, 3018, 6022.1, 4430.6, 11041.7, 11221.3, 11437.1, 11776, 0
280, 10, 73223, 3388, 6018.3, 4428.8, 11042.0, 11220.2, 11431.4, 11735, 0
290, 10, 73100, 3294, 6003.2, 4420.9, 11015.7, 11216.8, 11433.7, 11675, 0
300, 10, 73316, 3383, 6015.7, 4431.9, 11039.2, 11221.5, 11450.1, 11717, 0
310, 10, 73396, 3435, 6002.4, 4420.6, 10995.2, 11211.8, 11429.9, 11747, 0
320, 10, 73149, 3266, 6024.2, 4434.2, 11024.6, 11217.6, 11436.5, 11775, 0
330, 10, 73027, 3338, 6024.0, 4432.0, 11043.1, 11222.4, 11439.5, 11556, 0
340, 10, 73539, 3461, 6014.1, 4422.9, 11030.8, 11219.6, 11434.0, 11866, 0
350, 10, 73062, 3322, 6037.6, 4438.4, 11062.5, 11226.8, 11448.6, 11556, 0
360, 10, 73285, 3343, 6030.1, 4436.2, 11048.1, 11222.4, 11445.7, 11849, 0
370, 10, 73065, 3280, 6028.8, 4434.3, 11047.9, 11222.4, 11442.1, 11837, 0
380, 10, 72989, 3550, 6045.0, 4440.6, 11040.9, 11223.4, 11454.8, 11867, 0
390, 10, 73664, 3294, 6033.0, 4434.7, 11055.6, 11225.8, 11452.3, 11827, 0
400, 10, 72964, 3266, 6027.5, 4439.7, 11069.8, 11230.6, 11467.3, 11777, 0
410, 10, 73172, 3152, 6034.6, 4439.4, 11054.2, 11224.4, 11439.3, 11616, 0
420, 10, 73412, 3354, 6032.9, 4433.5, 11042.5, 11222.8, 11445.9, 11770, 0
430, 10, 73172, 3417, 6017.4, 4436.5, 11054.9, 11225.3, 11448.3, 11970, 0
440, 10, 73488, 3279, 6010.5, 4422.1, 10996.7, 11210.9, 11421.4, 11598, 0
450, 10, 73354, 3059, 6012.8, 4435.5, 11049.4, 11224.1, 11442.3, 11618, 0
460, 10, 73256, 3177, 6010.8, 4420.8, 11003.9, 11212.2, 11413.8, 11549, 0
470, 10, 72913, 3002, 6036.4, 4440.8, 11046.5, 11220.8, 11436.8, 11728, 0
480, 10, 73127, 3424, 6030.4, 4432.2, 11052.2, 11225.3, 11452.1, 11732, 0
490, 10, 73007, 2941, 6000.7, 4422.2, 11009.8, 11214.5, 11426.0, 11668, 0
500, 10, 73076, 3300, 6023.1, 4430.7, 11055.3, 11224.6, 11445.0, 11902, 0
510, 10, 73179, 3166, 6032.3, 4444.3, 11067.5, 11226.1, 11441.7, 11693, 0
520, 10, 73148, 3193, 6032.6, 4441.2, 11069.7, 11229.8, 11457.0, 11869, 0
530, 10, 73293, 3238, 6014.0, 4426.4, 11026.5, 11216.3, 11420.0, 11930, 0
540, 10, 73496, 3496, 5997.5, 4411.7, 11011.6, 11218.8, 11455.5, 11864, 0
550, 10, 73216, 3191, 6014.4, 4430.2, 11044.7, 11222.1, 11443.4, 11841, 0
560, 10, 73111, 3339, 6032.1, 4439.1, 11069.5, 11230.3, 11473.1, 11970, 0
570, 10, 73410, 3193, 6005.2, 4435.4, 11048.7, 11222.4, 11440.5, 11776, 0
580, 10, 73201, 3333, 6009.8, 4424.2, 11038.9, 11222.9, 11453.2, 11700, 0
590, 10, 73235, 3467, 6014.6, 4429.5, 11046.2, 11225.1, 11451.7, 11684, 0
600, 10, 73296, 3056, 6009.9, 4424.5, 11035.7, 11220.7, 11439.4, 11605, 0
610, 10, 73001, 3087, 6023.8, 4416.9, 10991.1, 11208.2, 11420.4, 11797, 0
620, 10, 73288, 3210, 6020.3, 4430.1, 11028.3, 11219.8, 11450.7, 12081, 0
630, 10, 73609, 2892, 6025.9, 4428.4, 11045.8, 11223.9, 11448.8, 11705, 0
640, 10, 73296, 3269, 6027.5, 4433.1, 11054.5, 11224.0, 11447.8, 11802, 0
650, 10, 73008, 3263, 6016.2, 4426.4, 11043.8, 11222.2, 11442.0, 11690, 0
660, 10, 73191, 3313, 6033.0, 4442.1, 11077.2, 11228.5, 11453.7, 12024, 0
670, 10, 73392, 3339, 6019.5, 4431.6, 11048.7, 11221.9, 11435.8, 11816, 0
680, 10, 73015, 3228, 6033.0, 4446.0, 11078.6, 11231.0, 11454.7, 11597, 0
690, 10, 73292, 3238, 6006.8, 4424.3, 11029.5, 11219.4, 11436.0, 11927, 0
700, 10, 73304, 3266, 6018.6, 4431.5, 11027.6, 11217.8, 11427.2, 11661, 0
710, 10, 73368, 3099, 6005.7, 4424.4, 11042.4, 11221.5, 11439.1, 11875, 0
720, 10, 72833, 3017, 6024.0, 4434.9, 11059.2, 11226.5, 11450.5, 11678, 0
730, 10, 73438, 3354, 6026.5, 4430.5, 11048.5, 11222.6, 11435.5, 11548, 0
740, 10, 73415, 3484, 6009.2, 4423.9, 11015.2, 11215.5, 11425.2, 11627, 0
750, 10, 73220, 3096, 6010.9, 4427.1, 11019.1, 11217.2, 11442.5, 11682, 0
760, 10, 73399, 3061, 6030.7, 4433.6, 11057.2, 11225.9, 11450.5, 11790, 0
770, 10, 73190, 3266, 6009.3, 4429.2, 11041.5, 11221.1, 11436.3, 11670, 0
780, 10, 73635, 3317, 6007.4, 4418.3, 10994.2, 11211.5, 11432.9, 11852, 0
790, 10, 73186, 3467, 6014.5, 4424.4, 11011.4, 11214.8, 11429.4, 11696, 0
800, 10, 73655, 3132, 6006.5, 4421.8, 10998.1, 11210.9, 11414.1, 11559, 0
810, 10, 73391, 3388, 6013.0, 4434.7, 11037.9, 11221.7, 11452.7, 11784, 0
820, 10, 72615, 3214, 6031.9, 4442.5, 11078.9, 11231.3, 11464.2, 11833, 0
830, 10, 73439, 3337, 6018.2, 4434.7, 11057.4, 11225.9, 11443.4, 11702, 0
840, 10, 73515, 3092, 5989.0, 4409.9, 10991.3, 11207.7, 11416.0, 11717, 0
850, 10, 73011, 3257, 6026.4, 4432.6, 11051.2, 11221.9, 11428.1, 11559, 0
860, 10, 73302, 2820, 6006.0, 4418.8, 11005.2, 11212.3, 11419.9, 12013, 0
870, 10, 73512, 3326, 6002.8, 4412.0, 11014.4, 11216.9, 11443.1, 11626, 0
880, 10, 72980, 3288, 6015.8, 4429.6, 11046.1, 11223.1, 11443.7, 11625, 0
890, 10, 73266, 3177, 6017.4, 4429.2, 11049.6, 11223.1, 11436.4, 11571, 0
900, 10, 73301, 3537, 6013.8, 4428.6, 11055.4, 11223.7, 11437.5, 11647, 0
910, 10, 73197, 3146, 6041.1, 4437.7, 11068.8, 11227.5, 11456.6, 11832, 0
920, 10, 72923, 3306, 6040.5, 4443.2, 11079.2, 11229.1, 11457.6, 11799, 0
930, 10, 73068, 3357, 6036.6, 4441.3, 11060.0, 11225.7, 11442.5, 11638, 0
940, 10, 73029, 2877, 6004.1, 4417.3, 11001.4, 11212.2, 11415.0, 11641, 0
950, 10, 73301, 3129, 5998.6, 4421.0, 11015.8, 11216.2, 11424.8, 11515, 0
960, 10, 73371, 3147, 6034.2, 4432.0, 11047.0, 11221.6, 11443.5, 11843, 0
970, 10, 73288, 3216, 6031.6, 4433.7, 11046.0, 11221.3, 11436.4, 11914, 0
980, 10, 73232, 3080, 6004.4, 4430.6, 11042.5, 11220.3, 11429.8, 11666, 0
990, 10, 73153, 3365, 6022.2, 4427.6, 11027.0, 11221.9, 11453.3, 11806, 0
1000, 10, 73350, 3280, 6015.7, 4424.5, 11038.9, 11219.6, 11434.9, 11775, 0
1010, 10, 73519, 3216, 6003.3, 4421.0, 11012.6, 11214.8, 11423.0, 11783, 0
1020, 10, 73272, 3435, 6012.4, 4423.4, 11015.0, 11214.1, 11423.3, 11760, 0
1030, 10, 73259, 3327, 6024.7, 4431.7, 11038.9, 11222.6, 11451.8, 11749, 0
1040, 10, 73172, 3104, 6021.5, 4432.5, 11054.6, 11225.0, 11441.5, 11695, 0
1050, 10, 72934, 3309, 6036.5, 4435.7, 11060.2, 11226.4, 11451.9, 11748, 0
1060, 10, 73039, 3119, 6020.6, 4431.4, 11020.1, 11218.9, 11440.8, 11701, 0
1070, 10, 73137, 3202, 6018.7, 4427.1, 11016.8, 11215.2, 11419.6, 11673, 0
1080, 10, 73269, 3250, 6023.9, 4430.1, 11042.1, 11221.0, 11434.7, 11749, 0
1090, 10, 73504, 3396, 6003.8, 4414.0, 10995.9, 11208.7, 11405.5, 11841, 0
1100, 10, 73526, 3288, 5999.0, 4411.8, 11020.9, 11221.4, 11464.8, 11741, 0
1110, 10, 73254, 3057, 6018.5, 4429.9, 11024.1, 11217.7, 11434.0, 12070, 0
1120, 10, 73365, 3053, 6025.0, 4432.3, 11054.7, 11224.9, 11449.0, 11697, 0
1130, 10, 73004, 3246, 6029.9, 4431.4, 11045.7, 11227.5, 11474.8, 11967, 0
1140, 10, 73542, 3048, 6003.2, 4417.9, 11027.3, 11219.7, 11437.5, 11692, 0
1150, 10, 73431, 3355, 6013.6, 4421.6, 11043.2, 11223.2, 11442.7, 11884, 0
1160, 10, 73036, 3181, 6015.9, 4431.8, 11043.0, 11222.3, 11441.4, 11799, 0
1170, 10, 73395, 2992, 6007.2, 4419.3, 10997.9, 11211.5, 11422.8, 11726, 0
1180, 10, 73321, 3424, 5998.3, 4419.0, 11004.0, 11215.4, 11432.1, 11603, 0
1190, 10, 73673, 3215, 6000.9, 4413.2, 10990.3, 11204.0, 11380.5, 11519, 0
