elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 2668, 972, 409371.8, 417250.0, 845150.0, 930207.5, 2290833.0, 2371578, 0
20, 10, 5525, 45971, 870508.1, 897625.0, 1240729.2, 1471937.5, 1497618.8, 1616587, 0
30, 10, 4761, 257499, 1214241.5, 1177958.3, 1900237.5, 2234548.8, 2834309.8, 2837772, 0
40, 10, 5502, 299552, 1419464.7, 1370437.5, 1989493.8, 2593747.5, 2620124.5, 2635145, 0
50, 10, 5648, 894595, 1682070.6, 1665500.0, 2017883.3, 3156130.0, 3333838.0, 3342019, 0
60, 10, 5290, 1090432, 1906670.0, 1914107.1, 2130625.0, 2256758.3, 2284427.5, 2295871, 0
70, 10, 5495, 1877511, 1997605.7, 1996988.6, 2035258.9, 2085262.5, 2126876.3, 2134819, 0
80, 10, 5481, 1864669, 2001493.3, 2008198.5, 2041621.9, 2091078.2, 2099129.8, 2115815, 0
90, 10, 5671, 1878688, 1997777.6, 2004171.9, 2026537.5, 2062072.5, 2104082.3, 2109450, 0
100, 10, 5591, 1727629, 1998801.4, 2003526.0, 2032701.6, 2061261.3, 2077352.2, 2085343, 0
110, 10, 5516, 1905575, 1999247.8, 2004125.0, 2027381.2, 2048243.3, 2077040.3, 2105595, 0
120, 10, 5676, 1900343, 2002252.5, 2007465.9, 2030910.0, 2055405.0, 2095081.0, 2102347, 0
130, 10, 5574, 1881053, 2000449.2, 2003312.5, 2031470.8, 2048315.0, 2105606.5, 2121287, 0
140, 10, 5503, 1895854, 2001805.3, 2007129.5, 2032780.4, 2050247.5, 2064812.1, 2068375, 0
150, 10, 5499, 1901107, 2001394.8, 2005187.5, 2035470.3, 2052002.5, 2077875.3, 2082635, 0
160, 10, 5488, 1896253, 1998782.5, 2003611.1, 2036025.0, 2050147.1, 2099878.0, 2103979, 0
170, 10, 5588, 1899071, 2000710.0, 2004000.0, 2035521.4, 2059010.0, 2091926.5, 2095073, 0
180, 10, 5544, 1926530, 2002001.7, 2005781.3, 2033028.6, 2060660.0, 2092614.0, 2094759, 0
190, 10, 5574, 1915032, 2000963.2, 2002750.0, 2036081.3, 2070516.3, 2083428.3, 2085696, 0
200, 10, 5463, 1901782, 1995630.5, 2000259.6, 2031932.8, 2049046.2, 2079884.3, 2084333, 0
210, 10, 5559, 1899340, 1995439.7, 1997534.1, 2032168.1, 2062700.8, 2080555.1, 2088278, 0
220, 10, 5593, 1891507, 1996520.0, 2000738.3, 2030979.7, 2046017.5, 2087101.7, 2099886, 0
230, 10, 5604, 1887675, 1996129.2, 2000539.5, 2030087.5, 2047990.0, 2088599.0, 2098061, 0
240, 10, 5549, 1917645, 1998004.8, 2001028.8, 2037387.5, 2063563.8, 2070862.8, 2077963, 0
250, 10, 5567, 1906010, 1999633.2, 1999756.0, 2034682.5, 2067860.8, 2077179.1, 2084228, 0
260, 10, 5544, 1900533, 2002088.3, 2004805.6, 2030700.0, 2055820.0, 2077864.0, 2090137, 0
270, 10, 5511, 1883639, 2000067.7, 2004022.1, 2030484.7, 2048490.8, 2089372.2, 2110559, 0
280, 10, 5541, 1901517, 2000958.5, 2004689.8, 2031573.8, 2056897.5, 2088864.7, 2099890, 0
290, 10, 5581, 1890471, 1998546.8, 2000860.3, 2031248.6, 2056273.7, 2092104.8, 2098296, 0
300, 10, 5513, 1902128, 2002114.1, 2006754.8, 2032565.3, 2050608.7, 2069371.8, 2092908, 0
310, 10, 5537, 1897256, 1999660.3, 2006581.7, 2029262.5, 2058802.5, 2090615.8, 2101006, 0
320, 10, 5592, 1923904, 1996595.8, 2002185.2, 2026872.2, 2047760.0, 2068352.0, 2082287, 0
330, 10, 5559, 1888519, 1997249.5, 2001298.6, 2026683.0, 2056852.5, 2098610.2, 2103073, 0
340, 10, 5510, 1891595, 1999089.2, 2003826.9, 2028644.2, 2061225.0, 2101561.2, 2103438, 0
350, 10, 5668, 1880438, 1996767.2, 2001964.3, 2030211.1, 2046895.0, 2070083.0, 2090784, 0
360, 10, 5518, 1895861, 1995342.1, 1998500.0, 2023325.0, 2062068.3, 2087435.3, 2096415, 0
370, 10, 5557, 1890211, 1996576.9, 2000739.6, 2029595.8, 2060151.9, 2075930.4, 2106830, 0
380, 10, 5538, 1886834, 1998185.8, 2001191.2, 2032568.7, 2059655.0, 2098865.5, 2109894, 0
390, 10, 5611, 1908646, 1998977.7, 2002453.9, 2039045.3, 2055094.5, 2066097.2, 2077204, 0
400, 10, 5559, 1905698, 1997203.7, 1999958.3, 2026189.1, 2063301.3, 2071360.2, 2097621, 0
410, 10, 5555, 1898374, 1998644.0, 2000221.6, 2033510.4, 2054403.1, 2075930.6, 2077969, 0
420, 10, 5610, 1894429, 2001102.6, 2005012.5, 2035975.0, 2049737.5, 2084847.5, 2097857, 0
430, 10, 5511, 1908121, 2002503.4, 2006452.8, 2038568.1, 2053907.5, 2069936.1, 2090720, 0
440, 10, 5586, 1912438, 1999509.4, 2004772.7, 2032654.2, 2048839.2, 2064603.5, 2092283, 0
450, 10, 5541, 1899092, 1996195.5, 2000062.5, 2029874.0, 2046198.8, 2078114.7, 2096423, 0
460, 10, 5601, 1900086, 1999326.1, 2003476.6, 2029897.5, 2055049.5, 2082599.8, 2096036, 0
470, 10, 5553, 1897880, 1997654.4, 1999440.8, 2039905.4, 2066058.8, 2088180.9, 2089903, 0
480, 10, 5519, 1904172, 2000927.9, 2003548.6, 2035254.2, 2073702.5, 2081620.3, 2088947, 0
490, 10, 5563, 1914361, 2001853.1, 2005161.5, 2040606.2, 2062697.5, 2073609.3, 2077569, 0
500, 10, 5536, 1909452, 2001212.1, 2001566.7, 2037387.5, 2071102.5, 2077116.0, 2084724, 0
510, 10, 5577, 1904416, 2002194.5, 2007330.9, 2034469.6, 2049278.8, 2067855.7, 2071410, 0
520, 10, 5519, 1912484, 2000352.0, 2004403.4, 2034253.1, 2055650.8, 2084810.1, 2093066, 0
530, 10, 5518, 1921309, 1999556.8, 2000696.4, 2037189.6, 2052591.0, 2062120.5, 2067232, 0
540, 10, 5503, 1901687, 2000999.6, 2005395.8, 2036870.3, 2056580.8, 2075374.2, 2092330, 0
550, 10, 5694, 1881618, 1999487.3, 2004250.0, 2031353.1, 2053132.5, 2077576.5, 2093656, 0
560, 10, 5940, 1902648, 1996701.5, 1999550.0, 2028291.7, 2053200.0, 2065265.0, 2089516, 0
570, 10, 5571, 1914880, 1997603.8, 2002883.9, 2031022.5, 2051072.5, 2079857.3, 2084430, 0
580, 10, 5459, 1891084, 1998065.6, 2001224.0, 2033584.4, 2046602.5, 2091385.3, 2096725, 0
590, 10, 5474, 1907700, 2001138.4, 2002339.3, 2037615.0, 2069282.5, 2085131.5, 2093911, 0
600, 10, 5453, 1900398, 2000815.6, 2006732.1, 2033139.6, 2050058.8, 2097136.7, 2105899, 0
610, 10, 5412, 1899107, 2001114.7, 2004387.9, 2039238.5, 2053970.0, 2064897.0, 2067495, 0
620, 10, 5512, 1905014, 2001013.4, 2003571.4, 2036425.0, 2057240.0, 2071372.0, 2091421, 0
630, 10, 5370, 1890696, 2000272.8, 2003886.4, 2031875.0, 2052665.0, 2075157.5, 2079648, 0
640, 10, 5666, 1884962, 1995866.2, 1998681.8, 2028408.3, 2047585.0, 2068291.7, 2071171, 0
650, 10, 5504, 1888362, 1997853.5, 2002361.1, 2026314.3, 2053990.0, 2085874.0, 2096474, 0
660, 10, 5569, 1902600, 2000522.1, 2002656.3, 2037338.7, 2054846.3, 2062357.8, 2067300, 0
670, 10, 5602, 1923365, 2001130.7, 2007069.4, 2032345.0, 2054245.0, 2066799.8, 2073852, 0
680, 10, 5488, 1902229, 2000393.0, 2003875.0, 2031650.0, 2066530.0, 2085564.0, 2093541, 0
690, 10, 5581, 1898132, 2000452.5, 2005130.7, 2030748.2, 2059148.7, 2087052.4, 2092703, 0
700, 10, 5487, 1902340, 2000805.0, 2004152.8, 2030594.6, 2065391.3, 2091878.2, 2095135, 0
710, 10, 5564, 1894216, 1999510.1, 2004263.9, 2029743.8, 2045295.0, 2100609.0, 2106636, 0
720, 10, 5572, 1890269, 1997696.5, 2001423.1, 2028860.0, 2043570.0, 2093607.0, 2101214, 0
730, 10, 5535, 1917648, 1997936.8, 2000580.4, 2032937.5, 2054662.5, 2071308.1, 2099648, 0
740, 10, 5491, 1893955, 2002117.6, 2004762.5, 2037272.5, 2051022.5, 2064188.6, 2098606, 0
750, 10, 5524, 1923027, 2001057.4, 2002180.6, 2036025.0, 2069690.0, 2085619.0, 2089966, 0
760, 10, 5653, 1890919, 2000289.6, 2003831.5, 2033715.6, 2076117.5, 2090528.9, 2091163, 0
770, 10, 5537, 1921666, 1999902.7, 2003693.7, 2032587.5, 2059052.5, 2069115.8, 2073240, 0
780, 10, 5495, 1890678, 1997751.5, 2002948.5, 2028601.6, 2048587.5, 2062626.3, 2096404, 0
790, 10, 5514, 1889999, 1997005.3, 2004375.0, 2023387.5, 2038965.0, 2085435.8, 2097458, 0
801, 10, 5525, 1898586, 1997866.7, 2004215.3, 2027834.8, 2045296.9, 2069184.4, 2087422, 0
811, 10, 5675, 1899049, 1998251.6, 2004266.3, 2027753.9, 2045177.1, 2074831.3, 2098121, 0
821, 10, 5394, 1897770, 1997132.7, 2001576.9, 2029470.8, 2044671.7, 2055633.8, 2070918, 0
831, 10, 5592, 1901201, 1998595.7, 2001583.3, 2038728.6, 2051006.7, 2087352.0, 2090530, 0
841, 10, 5493, 1916433, 1999658.9, 2003553.6, 2033264.6, 2049017.5, 2063563.4, 2067350, 0
851, 10, 5501, 1904978, 2001565.9, 2006555.0, 2033874.2, 2053998.7, 2073187.4, 2080865, 0
861, 10, 5724, 1906508, 2003658.6, 2008634.6, 2037366.7, 2066190.0, 2081273.0, 2085933, 0
871, 10, 5569, 1886890, 1999471.8, 2002423.6, 2031477.5, 2079788.8, 2091535.9, 2110580, 0
881, 10, 5619, 1897311, 1997952.0, 2001843.8, 2034640.3, 2054742.1, 2065095.3, 2098618, 0
891, 10, 5524, 1907046, 2001267.9, 2005201.6, 2031675.0, 2051470.0, 2090869.0, 2104064, 0
901, 10, 5552, 1894750, 2000698.1, 2004078.1, 2033950.0, 2067290.0, 2073681.0, 2078687, 0
911, 10, 5544, 1907996, 2001585.2, 2007062.5, 2035900.0, 2052445.0, 2091364.0, 2097311, 0
921, 10, 5527, 1903974, 1999677.1, 2003757.4, 2033581.3, 2054182.5, 2086368.3, 2091186, 0
931, 10, 5471, 1910468, 1999447.9, 2002277.2, 2031342.7, 2054190.8, 2075382.2, 2080812, 0
941, 10, 5556, 1898682, 1998110.3, 1999550.0, 2036325.0, 2066610.0, 2081555.5, 2086341, 0
951, 10, 5600, 1887933, 1995985.0, 1997926.5, 2030500.0, 2048916.7, 2072300.0, 2080180, 0
961, 10, 5545, 1903312, 1997742.4, 1999520.8, 2038645.8, 2057879.2, 2066363.8, 2073407, 0
971, 10, 5599, 1902165, 1999665.1, 2003490.4, 2030151.2, 2055250.8, 2082850.3, 2087876, 0
981, 10, 5556, 1909244, 2000768.7, 2005214.3, 2030870.0, 2050620.0, 2078861.0, 2095622, 0
991, 10, 5523, 1893996, 2002239.5, 2005865.7, 2038092.5, 2059221.3, 2074559.6, 2083244, 0
1001, 10, 5491, 1923742, 2001453.9, 2004625.0, 2036136.3, 2047654.5, 2062127.3, 2075727, 0
1011, 10, 5471, 1904158, 1999735.8, 2002104.2, 2036408.9, 2051161.3, 2058691.1, 2065468, 0
1021, 10, 5610, 1891366, 1997616.6, 2000200.0, 2032337.5, 2067075.0, 2093597.5, 2102238, 0
1031, 10, 5481, 1891410, 1996858.5, 1999993.4, 2028283.9, 2049148.7, 2079879.8, 2096858, 0
1041, 10, 5629, 1905984, 1997757.7, 2003135.0, 2028341.1, 2052927.5, 2078710.7, 2079938, 0
1051, 10, 5552, 1898386, 1999220.4, 2001892.9, 2033866.7, 2049120.0, 2077862.0, 2094531, 0
1061, 10, 5512, 1897626, 1999107.4, 2002515.6, 2037100.0, 2065720.0, 2092872.0, 2099756, 0
1071, 10, 5554, 1912298, 2001851.9, 2003794.1, 2033915.9, 2054538.3, 2090611.5, 2103047, 0
1081, 10, 5529, 1899582, 1998517.3, 2000380.7, 2028759.2, 2040892.5, 2069367.7, 2092868, 0
1091, 10, 5559, 1904220, 2001552.7, 2005980.3, 2031688.3, 2056200.8, 2079860.2, 2088769, 0
1101, 10, 5546, 1900750, 2002338.2, 2006347.8, 2031396.3, 2054385.0, 2072363.5, 2081967, 0
1111, 10, 5575, 1912772, 2001008.0, 2005880.7, 2031681.3, 2050781.3, 2087303.1, 2089353, 0
1121, 10, 5510, 1908630, 2000450.2, 2002678.6, 2039806.8, 2054987.5, 2077872.5, 2080848, 0
1131, 10, 5577, 1896613, 2000185.0, 2003831.9, 2031881.2, 2062557.5, 2092105.7, 2100221, 0
1141, 10, 5559, 1887348, 2002842.5, 2007017.9, 2038003.1, 2060950.8, 2098860.2, 2108939, 0
1151, 10, 5547, 1907385, 1999734.5, 2005263.9, 2034887.5, 2056941.2, 2083306.6, 2092707, 0
1161, 10, 5551, 1888322, 1996981.0, 1999148.8, 2032372.5, 2065622.5, 2095612.3, 2108984, 0
1171, 10, 5534, 1884857, 1998477.0, 2001911.8, 2035230.6, 2046915.0, 2094558.3, 2104693, 0
1181, 10, 5496, 1902925, 2002100.3, 2006125.0, 2034012.5, 2050127.5, 2086876.0, 2095946, 0
1191, 10, 5538, 1892889, 2001609.8, 2004850.0, 2033927.5, 2064577.5, 2085115.5, 2105585, 0
1201, 10, 5617, 1884470, 1999869.8, 2005138.2, 2029865.3, 2045569.2, 2089672.9, 2097084, 0
1211, 10, 5511, 1896881, 1997977.5, 1999614.1, 2032852.1, 2070180.6, 2078811.1, 2082226, 0
1221, 10, 5574, 1899948, 1997218.9, 2001583.3, 2027225.0, 2068938.3, 2080928.3, 2087087, 0
1231, 10, 5529, 1895100, 1997437.8, 1999908.7, 2029534.4, 2063231.9, 2083117.7, 2087942, 0
1241, 10, 5526, 1907973, 1998757.3, 2003340.9, 2037490.6, 2052811.7, 2082118.5, 2092078, 0
1251, 10, 5547, 1894859, 2001296.5, 2002541.7, 2044527.1, 2058960.8, 2069863.3, 2073065, 0
1261, 10, 5613, 1796242, 2012378.6, 2008309.2, 2105945.8, 2169866.9, 2259346.7, 2273652, 0
1271, 10, 6597, 105196, 918222.6, 850093.8, 1776037.5, 1969835.8, 2022350.8, 2132518, 0
1281, 9, 7980, 558, 245714.4, 233083.3, 472583.3, 624525.0, 642252.5, 643812, 0
