elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 50092, 497, 86613.1, 84716.0, 93198.0, 93877.9, 94624.5, 95680, 0
20, 10, 50611, 81224, 87265.9, 84767.0, 93241.3, 93748.1, 94379.0, 95372, 0
30, 10, 50593, 81222, 87344.1, 84874.6, 93354.7, 93866.3, 94447.9, 95087, 0
40, 10, 50344, 80688, 87360.1, 84880.9, 93345.8, 93863.5, 94458.3, 95690, 0
50, 10, 50624, 81077, 87432.0, 84962.4, 93446.7, 93946.3, 94488.7, 95401, 0
60, 10, 50592, 80705, 87490.9, 85002.3, 93479.4, 94003.2, 94550.0, 96133, 0
70, 10, 50605, 81538, 87567.2, 85080.2, 93599.0, 94123.5, 94654.8, 95277, 0
80, 10, 50121, 81224, 87661.2, 85158.2, 93639.7, 94136.1, 94680.0, 95475, 0
90, 10, 50506, 80935, 87653.4, 85154.2, 93659.9, 94127.7, 94639.6, 95361, 0
100, 10, 50317, 81109, 87727.0, 85233.8, 93721.7, 94196.3, 94728.2, 95612, 0
110, 10, 50452, 81373, 87853.1, 85319.7, 93816.0, 94267.6, 94783.8, 95400, 0
120, 10, 50411, 78467, 87903.1, 85360.6, 93851.1, 94308.9, 94769.0, 95709, 0
130, 10, 50434, 82451, 87958.7, 85398.7, 93897.0, 94365.6, 94877.2, 95899, 0
140, 10, 50282, 82330, 88140.2, 85547.6, 94031.1, 94493.3, 95057.4, 95863, 0
150, 10, 50486, 82182, 88105.9, 85548.4, 94029.1, 94469.7, 95025.8, 95978, 0
160, 10, 50287, 81760, 88140.3, 85555.9, 94040.1, 94464.3, 94949.1, 96436, 0
170, 10, 50295, 82556, 88214.6, 85632.5, 94156.2, 94567.3, 95037.5, 96249, 0
180, 10, 50318, 80018, 88161.8, 85571.0, 94067.2, 94496.7, 95012.0, 97962, 0
190, 10, 50294, 80587, 88190.1, 85581.0, 94109.3, 94517.8, 95006.5, 98298, 0
200, 10, 50485, 81955, 88144.4, 85563.6, 94068.2, 94491.9, 94996.3, 95516, 0
210, 10, 50230, 80238, 88114.1, 85528.4, 94009.4, 94436.6, 94904.6, 95791, 0
220, 10, 50169, 79386, 88171.8, 85587.8, 94089.8, 94487.6, 94984.4, 95913, 0
230, 10, 50118, 80819, 88211.8, 85627.8, 94120.1, 94512.0, 94963.1, 95867, 0
240, 10, 50089, 82430, 88197.8, 85604.4, 94107.7, 94496.4, 94960.3, 95635, 0
250, 10, 50292, 80985, 88225.4, 85626.9, 94123.6, 94547.6, 95136.3, 99050, 0
260, 10, 50585, 80938, 88000.5, 85540.0, 93994.2, 94467.0, 95027.5, 96235, 0
270, 10, 50391, 78845, 88121.5, 85672.8, 94159.1, 94653.6, 95215.0, 96551, 0
280, 10, 50369, 80710, 87984.3, 85522.9, 93991.2, 94476.1, 95097.0, 96279, 0
290, 10, 50151, 79450, 87941.6, 85489.5, 93984.8, 94485.5, 95232.9, 97936, 0
300, 10, 50267, 80505, 88026.6, 85587.1, 94064.8, 94581.1, 95240.1, 96529, 0
310, 10, 50258, 80670, 88065.9, 85599.8, 94101.5, 94637.7, 95326.7, 96410, 0
320, 10, 50159, 80796, 88120.1, 85658.6, 94135.4, 94625.5, 95290.0, 96323, 0
330, 10, 50181, 80496, 88063.1, 85673.7, 94164.9, 94692.3, 95419.3, 97117, 0
340, 10, 50269, 80453, 88015.0, 85613.7, 94123.5, 94640.7, 95292.2, 96449, 0
350, 10, 49995, 80338, 87907.2, 85532.9, 94056.8, 94588.3, 95245.7, 96802, 0
360, 10, 50120, 80792, 87972.7, 85628.9, 94090.5, 94631.8, 95370.6, 97826, 0
370, 10, 50739, 78467, 88041.1, 85642.3, 94120.5, 94661.2, 95349.2, 95912, 0
380, 10, 50763, 80805, 87975.0, 85512.1, 93984.1, 94488.2, 95181.6, 96705, 0
390, 10, 51140, 80579, 87821.0, 85443.0, 93886.7, 94400.9, 94945.4, 96222, 0
400, 10, 50368, 80829, 87934.0, 85511.7, 93963.9, 94484.6, 95083.1, 96383, 0
410, 10, 50460, 80844, 87886.6, 85461.7, 93891.3, 94397.3, 94979.8, 96358, 0
420, 10, 50374, 79604, 87964.0, 85506.4, 93929.5, 94420.8, 95072.9, 97634, 0
430, 10, 50414, 81510, 87949.5, 85528.7, 93957.0, 94467.4, 95064.4, 95699, 0
440, 10, 50181, 80852, 87986.0, 85522.2, 93982.4, 94490.6, 95103.6, 96398, 0
450, 10, 50227, 80519, 87803.5, 85403.5, 93884.9, 94425.6, 95134.1, 98805, 0
460, 10, 50664, 78710, 87824.4, 85462.6, 93932.4, 94446.0, 95096.9, 96466, 0
470, 10, 50342, 80729, 87906.1, 85537.7, 94045.1, 94599.8, 95245.4, 96947, 0
480, 10, 50511, 80570, 87851.8, 85429.2, 93909.6, 94427.2, 95033.0, 96108, 0
490, 10, 50349, 80246, 87909.2, 85450.5, 93951.1, 94455.5, 95041.6, 96797, 0
500, 10, 50410, 80302, 88004.0, 85574.7, 94043.8, 94568.1, 95255.5, 97239, 0
510, 10, 49927, 80741, 87985.3, 85548.8, 94022.8, 94512.3, 95390.7, 97796, 0
520, 10, 50272, 80195, 88016.9, 85587.9, 94064.0, 94598.3, 95221.3, 96168, 0
530, 10, 50326, 80953, 87995.1, 85564.3, 94031.7, 94522.5, 95106.9, 95912, 0
540, 10, 50860, 80436, 88014.9, 85581.1, 94074.5, 94558.9, 95187.0, 97417, 0
550, 10, 50683, 80445, 88003.6, 85596.0, 94089.3, 94619.8, 95210.0, 96691, 0
560, 10, 50445, 80956, 88030.2, 85584.9, 94077.9, 94620.8, 95248.0, 96060, 0
570, 10, 50986, 80648, 88018.7, 85547.8, 94027.8, 94512.6, 95151.1, 96338, 0
580, 10, 50345, 80639, 87939.1, 85400.9, 93888.6, 94357.1, 94947.3, 96152, 0
590, 10, 50457, 81934, 87921.8, 85409.0, 93872.4, 94292.6, 94808.2, 95814, 0
600, 10, 50271, 80748, 88023.0, 85505.6, 94018.8, 94479.4, 94984.2, 95740, 0
610, 10, 50284, 82114, 88026.8, 85485.4, 93982.0, 94443.5, 94978.1, 96195, 0
620, 10, 50278, 81803, 88009.4, 85478.3, 93963.9, 94400.0, 94877.9, 95468, 0
630, 10, 50307, 81465, 88049.6, 85552.9, 94041.8, 94512.3, 95092.2, 95750, 0
640, 10, 50256, 81399, 88101.6, 85573.0, 94041.0, 94484.2, 94974.4, 95822, 0
650, 10, 50400, 80885, 88069.5, 85556.4, 94030.2, 94470.7, 94981.3, 95736, 0
660, 10, 50259, 80822, 88128.8, 85615.6, 94081.4, 94536.9, 95089.0, 95890, 0
670, 10, 50460, 79476, 88149.4, 85607.3, 94105.6, 94574.8, 95278.9, 97268, 0
680, 10, 50317, 77770, 88170.6, 85614.0, 94079.7, 94497.6, 94987.3, 95541, 0
690, 10, 50342, 81414, 88151.9, 85631.4, 94104.9, 94551.9, 95085.5, 95794, 0
700, 10, 50210, 77423, 88200.9, 85682.6, 94166.6, 94629.2, 95291.0, 99859, 0
710, 10, 50193, 81309, 88207.1, 85664.1, 94138.0, 94588.5, 95195.9, 97413, 0
720, 10, 50352, 81202, 88089.9, 85548.2, 94055.0, 94510.0, 95164.8, 97968, 0
730, 10, 50246, 80205, 88099.8, 85555.4, 94079.8, 94558.8, 95257.5, 96457, 0
740, 10, 50797, 82059, 88171.3, 85655.7, 94154.4, 94660.0, 95282.5, 96157, 0
750, 10, 50101, 82112, 88144.4, 85628.4, 94137.0, 94623.9, 95180.6, 96171, 0
760, 10, 50445, 81603, 88236.3, 85715.3, 94224.9, 94728.4, 95229.1, 96634, 0
770, 10, 50131, 81205, 88280.8, 85721.6, 94245.7, 94706.5, 95325.7, 98138, 0
780, 10, 50419, 82171, 88239.6, 85679.2, 94205.7, 94673.3, 95204.4, 95856, 0
790, 10, 50225, 82201, 88263.7, 85690.1, 94211.3, 94692.9, 95225.5, 96084, 0
800, 10, 50426, 82086, 88261.8, 85681.3, 94186.8, 94640.7, 95120.8, 96137, 0
810, 10, 50101, 82297, 88272.6, 85728.9, 94249.0, 94728.4, 95240.4, 95926, 0
820, 10, 50256, 82727, 88326.5, 85736.6, 94224.1, 94679.4, 95189.2, 97722, 0
830, 10, 50225, 81951, 88292.8, 85725.8, 94262.4, 94737.2, 95318.5, 96374, 0
840, 10, 50121, 81992, 88379.4, 85822.1, 94341.4, 94781.2, 95271.6, 95849, 0
850, 10, 50205, 82755, 88400.0, 85829.5, 94381.3, 94826.8, 95321.1, 96026, 0
860, 10, 49829, 82458, 88386.0, 85793.9, 94339.9, 94762.5, 95248.4, 95804, 0
870, 10, 50359, 81091, 88380.8, 85808.2, 94307.0, 94737.4, 95233.8, 96245, 0
880, 10, 50101, 82372, 88363.4, 85805.1, 94340.9, 94792.2, 95246.3, 96350, 0
890, 10, 50234, 82360, 88417.2, 85839.1, 94361.8, 94806.2, 95255.3, 95976, 0
900, 10, 50002, 80357, 88364.8, 85824.6, 94333.9, 94778.3, 95351.0, 96441, 0
910, 10, 50147, 82536, 88371.1, 85807.4, 94342.4, 94750.4, 95215.9, 95991, 0
920, 10, 50238, 82506, 88419.5, 85846.4, 94378.2, 94797.6, 95247.7, 96352, 0
930, 10, 50156, 82693, 88424.5, 85851.0, 94380.6, 94856.1, 95398.1, 96376, 0
940, 10, 50202, 77154, 88353.1, 85781.7, 94314.2, 94786.2, 96066.5, 99974, 0
950, 10, 50078, 82625, 88358.4, 85773.2, 94301.0, 94744.1, 95275.8, 96442, 0
960, 10, 50295, 82701, 88377.7, 85805.9, 94327.6, 94745.0, 95239.5, 96038, 0
970, 10, 50133, 79156, 88324.8, 85732.3, 94239.4, 94708.1, 95156.2, 95499, 0
980, 10, 50087, 82883, 88366.5, 85775.5, 94287.9, 94720.9, 95192.0, 95697, 0
990, 10, 50053, 80335, 88407.3, 85832.0, 94347.3, 94766.3, 95262.5, 95988, 0
1000, 10, 50286, 82847, 88364.3, 85780.4, 94295.2, 94717.5, 95228.2, 95906, 0
1010, 10, 50918, 82759, 88414.3, 85821.5, 94321.1, 94741.9, 95250.5, 95778, 0
1020, 10, 50175, 78677, 88416.9, 85835.3, 94323.7, 94731.0, 95200.5, 95713, 0
1030, 10, 50151, 82917, 88406.9, 85832.8, 94372.9, 94807.4, 95278.9, 96328, 0
1040, 10, 50044, 80773, 88408.8, 85819.0, 94337.2, 94758.7, 95231.4, 95959, 0
