elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 51033, 485, 86138.0, 84706.3, 93202.9, 93985.6, 129648.3, 135592, 0
20, 10, 50765, 80968, 87248.9, 84764.0, 93246.4, 93736.6, 94329.3, 95334, 0
30, 10, 50743, 81141, 87338.3, 84864.2, 93340.1, 93848.2, 94452.0, 95826, 0
40, 10, 51034, 80630, 87346.2, 84877.5, 93342.9, 93860.0, 94432.0, 95164, 0
50, 10, 50503, 81038, 87469.0, 84964.6, 93437.1, 93965.2, 94503.8, 95484, 0
60, 10, 50684, 80811, 87467.8, 84999.5, 93480.8, 93997.0, 94618.4, 95130, 0
70, 10, 50519, 81410, 87541.5, 85083.1, 93576.1, 94100.1, 94645.2, 95625, 0
80, 10, 51035, 81329, 87606.5, 85141.8, 93637.4, 94120.1, 94640.2, 95306, 0
90, 10, 50424, 81037, 87685.2, 85164.5, 93650.9, 94126.2, 94663.5, 95869, 0
100, 10, 50232, 81609, 87763.7, 85243.0, 93726.3, 94211.6, 94749.5, 96113, 0
110, 10, 50429, 81385, 87881.8, 85334.2, 93819.1, 94258.4, 94836.5, 95647, 0
120, 10, 50472, 78644, 87914.7, 85363.8, 93862.5, 94327.5, 94836.5, 95705, 0
130, 10, 50398, 81918, 87954.8, 85400.6, 93897.6, 94367.0, 94933.0, 95478, 0
140, 10, 50272, 82433, 88080.7, 85532.5, 94023.8, 94487.6, 95020.7, 96053, 0
150, 10, 50131, 82094, 88134.8, 85548.2, 94048.1, 94480.8, 94977.0, 96198, 0
160, 10, 50322, 81736, 88147.2, 85560.7, 94033.8, 94456.7, 94949.0, 95544, 0
170, 10, 50372, 82551, 88234.5, 85635.7, 94166.2, 94582.7, 95019.9, 96118, 0
180, 10, 50220, 80369, 88162.3, 85569.0, 94076.3, 94498.7, 94986.0, 95577, 0
190, 10, 50308, 80750, 88194.8, 85583.0, 94116.7, 94535.1, 95066.9, 97974, 0
200, 10, 50263, 82144, 88160.7, 85566.9, 94065.1, 94480.9, 94968.7, 95854, 0
210, 10, 50324, 79788, 88122.0, 85523.5, 94025.8, 94452.1, 94946.3, 95946, 0
220, 10, 50473, 79502, 88175.7, 85583.3, 94085.6, 94478.7, 94938.9, 96227, 0
230, 10, 50394, 80950, 88200.8, 85627.4, 94115.1, 94508.2, 94971.6, 96327, 0
240, 10, 50458, 82377, 88197.8, 85608.3, 94107.7, 94491.1, 94976.4, 95709, 0
250, 10, 50384, 80995, 88181.3, 85614.0, 94128.4, 94565.5, 95130.7, 98543, 0
260, 10, 50078, 80433, 88007.6, 85555.7, 94000.4, 94472.4, 95062.0, 96566, 0
270, 10, 50306, 78748, 88122.4, 85677.6, 94152.1, 94634.4, 95234.4, 97682, 0
280, 10, 50249, 80165, 87996.9, 85525.9, 93995.9, 94496.9, 95066.3, 96032, 0
290, 10, 50180, 80110, 87957.2, 85496.2, 93983.5, 94481.1, 95249.0, 97060, 0
300, 10, 50319, 80541, 88030.3, 85586.4, 94069.0, 94586.8, 95206.0, 97127, 0
310, 10, 50215, 80860, 88062.6, 85602.2, 94099.7, 94594.4, 95219.3, 96226, 0
320, 10, 50370, 80835, 88112.2, 85650.5, 94134.2, 94629.6, 95388.7, 96289, 0
330, 10, 50199, 80742, 88059.4, 85675.5, 94146.9, 94683.8, 95516.7, 97501, 0
340, 10, 50145, 81034, 87987.4, 85615.2, 94115.1, 94650.5, 95246.7, 96714, 0
350, 10, 50212, 80899, 87954.6, 85555.9, 94056.5, 94598.4, 95281.6, 96320, 0
360, 10, 50517, 80715, 87966.6, 85638.0, 94105.8, 94653.4, 95293.1, 97698, 0
370, 10, 49841, 78379, 88055.4, 85640.9, 94128.8, 94670.7, 95365.4, 97635, 0
380, 10, 49971, 80880, 87956.8, 85509.6, 93985.3, 94491.4, 95162.7, 96563, 0
390, 10, 49837, 80354, 87803.6, 85443.6, 93887.7, 94412.2, 95008.6, 95782, 0
400, 10, 50280, 81049, 87894.7, 85502.8, 93951.0, 94484.6, 95173.5, 96442, 0
410, 10, 50267, 81004, 87877.1, 85452.9, 93898.2, 94405.0, 94970.3, 95932, 0
420, 10, 50274, 79645, 87963.7, 85511.0, 93929.8, 94445.9, 95098.0, 97618, 0
430, 10, 50226, 80273, 87932.6, 85529.2, 93947.5, 94459.9, 95044.6, 96232, 0
440, 10, 50407, 81402, 87992.7, 85532.7, 93993.5, 94478.8, 95052.4, 96002, 0
450, 10, 50798, 80557, 87814.4, 85409.9, 93881.7, 94436.4, 95194.3, 97680, 0
460, 10, 50090, 78336, 87794.4, 85447.2, 93929.0, 94461.1, 95127.6, 96492, 0
470, 10, 50284, 79721, 87904.5, 85534.8, 94026.5, 94600.6, 95376.5, 97290, 0
480, 10, 50211, 80804, 87859.7, 85425.1, 93929.0, 94446.0, 95041.3, 96200, 0
490, 10, 50308, 80614, 87887.1, 85442.9, 93952.0, 94450.2, 95063.9, 96091, 0
500, 10, 50203, 80865, 87979.4, 85562.6, 94056.5, 94542.4, 95228.6, 96628, 0
510, 10, 50803, 80307, 87988.0, 85545.4, 94041.1, 94540.4, 95461.3, 99001, 0
520, 10, 50266, 80456, 88014.5, 85592.8, 94076.2, 94592.9, 95169.7, 96057, 0
530, 10, 50182, 80390, 87997.4, 85565.6, 94024.6, 94515.2, 95071.2, 95867, 0
540, 10, 49850, 79483, 88040.1, 85597.9, 94080.9, 94561.4, 95158.4, 97628, 0
550, 10, 49964, 80225, 88039.4, 85610.3, 94096.3, 94604.0, 95326.0, 96446, 0
560, 10, 50184, 81027, 88019.2, 85579.9, 94059.8, 94601.8, 95317.1, 96217, 0
570, 10, 49888, 80585, 88041.0, 85556.3, 94031.4, 94544.4, 95208.0, 96086, 0
580, 10, 50379, 81538, 87937.2, 85391.9, 93896.4, 94361.1, 94970.7, 95946, 0
590, 10, 50359, 81736, 87905.5, 85393.0, 93867.3, 94302.5, 94804.8, 95461, 0
600, 10, 50367, 80750, 88030.6, 85496.0, 94003.8, 94456.0, 94985.2, 95496, 0
610, 10, 50329, 81581, 88015.2, 85481.8, 93992.9, 94447.6, 94975.5, 96240, 0
620, 10, 50346, 81711, 88024.7, 85486.4, 93961.4, 94399.4, 94934.0, 95527, 0
630, 10, 50243, 81426, 88095.0, 85565.7, 94044.4, 94506.6, 95022.4, 95782, 0
640, 10, 50172, 81027, 88097.6, 85579.5, 94038.4, 94482.9, 94974.8, 96071, 0
650, 10, 50344, 80850, 88092.7, 85560.3, 94027.2, 94480.2, 94987.3, 95671, 0
660, 10, 50376, 79877, 88152.4, 85618.8, 94095.0, 94527.6, 95091.3, 96048, 0
670, 10, 50128, 78790, 88116.2, 85599.9, 94090.6, 94548.4, 95268.0, 97057, 0
680, 10, 50264, 77747, 88102.3, 85600.0, 94061.5, 94493.3, 94973.9, 96123, 0
690, 10, 50180, 81632, 88198.5, 85646.8, 94120.7, 94576.8, 95056.5, 95663, 0
700, 10, 50304, 77345, 88229.1, 85689.8, 94166.4, 94623.2, 95213.7, 100331, 0
710, 10, 50346, 81731, 88198.3, 85663.4, 94135.9, 94603.7, 95166.6, 97398, 0
720, 10, 50302, 81349, 88084.7, 85542.4, 94058.2, 94509.2, 95126.1, 97873, 0
730, 10, 50283, 79531, 88088.4, 85551.0, 94093.6, 94570.6, 95210.4, 96203, 0
740, 10, 49927, 81727, 88196.2, 85666.6, 94163.1, 94656.0, 95229.4, 96144, 0
750, 10, 50156, 81828, 88201.4, 85641.1, 94151.4, 94632.6, 95241.6, 96050, 0
760, 10, 49668, 82044, 88203.9, 85704.0, 94221.7, 94730.3, 95240.9, 96312, 0
770, 10, 50167, 80940, 88289.4, 85718.1, 94240.3, 94702.2, 95340.3, 97075, 0
780, 10, 50005, 82411, 88251.3, 85688.9, 94207.2, 94680.1, 95158.6, 96024, 0
790, 10, 50122, 82430, 88245.1, 85686.7, 94208.9, 94684.2, 95219.6, 96448, 0
800, 10, 50253, 82107, 88235.4, 85676.8, 94175.1, 94634.5, 95115.3, 96289, 0
810, 10, 50137, 82519, 88300.2, 85734.7, 94252.4, 94735.9, 95235.1, 95820, 0
820, 10, 50135, 81737, 88300.7, 85727.1, 94220.5, 94668.1, 95183.5, 96015, 0
