elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 232276, 224, 1097.8, 1089.1, 1544.9, 1745.6, 2219.3, 5687, 0
20, 10, 234210, 171, 1099.8, 1090.8, 1537.7, 1740.2, 2142.3, 5910, 0
30, 10, 235382, 167, 1100.2, 1087.5, 1583.5, 1795.2, 2208.5, 6294, 0
40, 10, 234723, 209, 1101.8, 1092.3, 1557.7, 1747.6, 2223.2, 5682, 0
50, 10, 234181, 204, 1090.1, 1084.9, 1501.9, 1728.5, 1995.5, 5416, 0
60, 10, 234321, 212, 1092.7, 1085.0, 1562.7, 1741.6, 2015.3, 5851, 0
70, 10, 234194, 216, 1082.1, 1069.4, 1499.5, 1748.2, 2132.3, 5195, 0
80, 10, 234920, 206, 1085.5, 1080.8, 1508.5, 1728.2, 1985.1, 4982, 0
90, 10, 235078, 259, 1084.2, 1073.9, 1498.7, 1734.8, 2023.6, 5029, 0
100, 10, 235055, 220, 1092.3, 1085.2, 1499.2, 1727.7, 1996.5, 4984, 0
110, 10, 233942, 230, 1096.4, 1087.8, 1530.4, 1736.3, 1990.9, 4093, 0
120, 10, 234964, 208, 1087.8, 1077.0, 1554.4, 1746.9, 2115.4, 5992, 0
130, 10, 234915, 179, 1093.5, 1084.9, 1538.6, 1740.1, 1997.5, 5290, 0
140, 10, 234296, 229, 1080.8, 1070.3, 1509.0, 1734.0, 2061.4, 5590, 0
150, 10, 234785, 138, 1097.3, 1087.6, 1539.7, 1737.6, 1997.9, 5178, 0
160, 10, 235251, 244, 1086.9, 1076.4, 1537.5, 1736.8, 1993.0, 5060, 0
170, 10, 234714, 213, 1097.4, 1090.9, 1496.0, 1717.1, 1975.3, 5078, 0
180, 10, 234161, 203, 1077.6, 1070.3, 1488.8, 1721.7, 2119.7, 5267, 0
190, 10, 234310, 230, 1085.5, 1076.2, 1498.4, 1729.6, 1996.7, 5689, 0
200, 10, 233507, 146, 1089.8, 1081.7, 1535.3, 1747.2, 2154.8, 6069, 0
210, 10, 234490, 190, 1099.7, 1087.6, 1559.6, 1754.8, 2140.9, 6338, 0
220, 10, 233427, 216, 1095.9, 1092.4, 1513.4, 1732.9, 1990.3, 4948, 0
230, 10, 234219, 267, 1085.5, 1076.6, 1492.1, 1720.6, 1999.0, 5649, 0
240, 10, 233197, 206, 1079.8, 1073.1, 1484.2, 1705.6, 1974.6, 5129, 0
250, 10, 234144, 188, 1083.7, 1076.0, 1497.8, 1723.4, 1977.6, 3670, 0
260, 10, 233675, 198, 1073.1, 1067.3, 1480.8, 1707.3, 1987.8, 5850, 0
270, 10, 234208, 156, 1086.4, 1079.9, 1495.2, 1724.4, 1997.8, 5245, 0
280, 10, 234201, 235, 1084.7, 1079.1, 1493.0, 1721.8, 1985.6, 5373, 0
290, 10, 234014, 231, 1104.0, 1095.5, 1588.6, 1761.0, 2034.7, 3705, 0
300, 10, 233970, 229, 1100.5, 1095.0, 1512.5, 1727.3, 1982.5, 5107, 0
310, 10, 234803, 219, 1073.8, 1067.0, 1478.0, 1694.7, 1944.5, 5465, 0
320, 10, 234320, 176, 1080.9, 1071.7, 1498.6, 1729.5, 1986.7, 4939, 0
330, 10, 233673, 202, 1094.1, 1089.2, 1517.1, 1729.0, 1996.5, 6043, 0
