elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 58653, 141, 1049.8, 1042.5, 1489.5, 1729.1, 2222.8, 5934, 0
20, 10, 58464, 244, 1005.2, 996.8, 1419.0, 1601.1, 1862.4, 4872, 0
30, 10, 58854, 169, 1013.7, 1002.3, 1472.5, 1708.2, 1994.7, 4764, 0
40, 10, 58832, 194, 1013.3, 1011.8, 1458.2, 1699.1, 1971.3, 5092, 0
50, 10, 59196, 179, 1023.5, 1020.7, 1454.8, 1671.1, 1954.3, 4946, 0
60, 10, 59387, 197, 1033.1, 1036.7, 1468.7, 1687.7, 1956.0, 5100, 0
70, 10, 58837, 254, 1009.0, 1006.8, 1424.2, 1601.4, 1755.6, 4656, 0
80, 10, 58884, 151, 1026.4, 1023.9, 1474.0, 1704.8, 1960.4, 4929, 0
90, 10, 58769, 189, 1019.3, 1027.0, 1436.7, 1616.9, 1802.2, 4818, 0
100, 10, 59376, 254, 1017.5, 1021.5, 1431.6, 1611.7, 1875.5, 5186, 0
110, 10, 58967, 244, 1035.8, 1024.7, 1495.1, 1745.6, 2207.6, 4830, 0
120, 10, 58962, 187, 1034.7, 1028.9, 1486.9, 1715.6, 1982.9, 4964, 0
130, 10, 58835, 151, 1024.5, 1026.4, 1461.0, 1674.2, 1903.1, 5334, 0
140, 10, 58734, 201, 1005.7, 1002.4, 1414.5, 1582.8, 1800.4, 4848, 0
150, 10, 58907, 185, 1023.5, 1014.0, 1463.4, 1692.7, 2134.9, 5451, 0
160, 10, 59434, 207, 1014.4, 1009.9, 1450.5, 1669.1, 1936.7, 4303, 0
170, 10, 59066, 219, 1023.4, 1017.0, 1463.9, 1683.8, 1928.5, 5069, 0
180, 10, 59509, 205, 1041.0, 1030.4, 1499.0, 1755.0, 2211.1, 3508, 0
190, 10, 59147, 231, 1039.6, 1034.1, 1491.4, 1719.2, 1972.6, 3520, 0
200, 10, 59333, 202, 1019.0, 1006.2, 1472.1, 1709.6, 1974.6, 3583, 0
210, 10, 59037, 236, 1024.9, 1023.0, 1464.6, 1684.5, 1940.3, 3284, 0
220, 10, 58805, 209, 1020.5, 1009.7, 1464.6, 1703.4, 1986.2, 5261, 0
230, 10, 58530, 204, 1030.4, 1030.8, 1465.0, 1681.4, 1948.2, 4962, 0
240, 10, 58927, 168, 1044.9, 1042.6, 1482.8, 1711.8, 1972.1, 5018, 0
250, 10, 59153, 206, 1041.6, 1028.9, 1494.9, 1728.4, 1984.8, 3308, 0
260, 10, 59050, 179, 1018.7, 1013.9, 1460.2, 1685.4, 1978.9, 5094, 0
270, 10, 59439, 231, 1029.9, 1026.1, 1466.4, 1697.7, 1997.0, 4780, 0
280, 10, 59349, 141, 1019.2, 1013.7, 1461.6, 1685.5, 1953.1, 4934, 0
290, 10, 59159, 270, 1003.0, 1003.5, 1417.2, 1573.2, 1745.4, 4948, 0
300, 10, 59475, 220, 1023.9, 1022.6, 1448.6, 1661.8, 1961.1, 5083, 0
310, 10, 58977, 194, 1034.1, 1031.9, 1484.0, 1716.6, 1986.0, 4568, 0
320, 10, 59173, 291, 1011.0, 1007.6, 1426.1, 1624.3, 1859.4, 4739, 0
330, 10, 59179, 222, 1027.4, 1025.8, 1483.8, 1728.4, 1987.9, 5628, 0
340, 10, 58378, 264, 1016.4, 1009.2, 1448.8, 1671.2, 1943.3, 5089, 0
350, 10, 58721, 94, 1021.8, 1018.6, 1453.1, 1668.9, 1946.0, 4904, 0
360, 10, 58731, 201, 1027.4, 1013.5, 1472.3, 1705.7, 1973.1, 4545, 0
370, 10, 59065, 222, 1008.7, 1005.7, 1412.7, 1583.8, 1838.2, 5725, 0
380, 10, 59531, 230, 1009.2, 1014.8, 1420.4, 1583.2, 1842.1, 5054, 0
390, 10, 58990, 197, 1020.8, 1019.9, 1454.3, 1683.1, 1989.5, 5001, 0
400, 10, 58834, 244, 1031.5, 1020.3, 1487.0, 1733.1, 2042.7, 5115, 0
410, 10, 60055, 194, 1035.9, 1036.6, 1479.9, 1703.8, 1968.0, 5112, 0
420, 10, 58808, 192, 1032.4, 1023.8, 1492.8, 1733.2, 2069.3, 5112, 0
430, 10, 59048, 193, 1012.2, 1013.2, 1431.8, 1619.8, 1863.2, 4736, 0
440, 10, 58774, 197, 1021.0, 1019.7, 1458.6, 1682.9, 1966.1, 4475, 0
450, 10, 59007, 234, 1022.9, 1016.4, 1462.3, 1695.8, 1974.8, 4545, 0
460, 10, 59090, 192, 1012.6, 1004.8, 1442.2, 1671.7, 1968.4, 4799, 0
470, 10, 59244, 167, 1038.7, 1032.7, 1490.1, 1726.2, 2037.9, 5107, 0
480, 10, 59477, 154, 1023.3, 1016.2, 1458.0, 1687.5, 1982.0, 4959, 0
490, 10, 58966, 210, 1029.9, 1025.0, 1474.9, 1704.7, 1964.5, 5050, 0
500, 10, 58371, 190, 1026.1, 1020.8, 1470.1, 1699.6, 1961.6, 3015, 0
510, 10, 58734, 117, 1016.0, 1012.0, 1445.6, 1669.5, 1942.6, 4462, 0
520, 10, 59042, 167, 1016.1, 1014.5, 1456.8, 1669.9, 1903.8, 5161, 0
530, 10, 59192, 239, 1019.4, 1011.4, 1462.0, 1726.8, 2076.8, 4907, 0
