elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 18420, 158, 20545.9, 10911.5, 81250.0, 163450.0, 306899.5, 992733, 0
20, 10, 30171, 191, 18598.7, 13845.0, 51695.8, 74119.2, 145402.4, 175111, 0
30, 10, 30715, 162, 13325.1, 10289.3, 36402.5, 63946.2, 80160.6, 113896, 0
41, 10, 29454, 180, 16933.6, 11767.1, 53274.0, 83087.9, 140212.2, 286330, 0
51, 10, 32055, 172, 15327.0, 11583.8, 42419.6, 74977.1, 91915.1, 113691, 0
61, 10, 32349, 189, 17259.3, 11605.5, 56488.7, 89328.4, 143831.4, 246717, 0
71, 10, 33151, 201, 15553.4, 11427.4, 44814.0, 73061.2, 93712.3, 106925, 0
82, 10, 33627, 188, 13354.0, 9790.2, 37504.9, 67483.1, 116921.6, 130057, 0
92, 10, 42969, 183, 2918.8, 1884.8, 7146.0, 22697.2, 52128.9, 79417, 0
102, 10, 44843, 152, 2248.4, 1828.8, 5491.8, 7699.1, 10817.4, 13476, 0
113, 10, 44352, 162, 2324.8, 1872.0, 5823.5, 8035.5, 9916.0, 14797, 0
123, 10, 44295, 161, 2128.9, 1759.7, 5181.0, 7019.2, 9834.5, 13636, 0
133, 10, 44420, 126, 2357.9, 1902.9, 5915.9, 8302.7, 11493.4, 13391, 0
143, 10, 44457, 166, 2428.3, 1988.3, 5985.3, 8173.5, 10415.3, 11756, 0
154, 10, 44651, 163, 2232.6, 1805.3, 5585.6, 7988.9, 10139.5, 14405, 0
164, 10, 44586, 139, 2391.9, 1899.9, 6170.6, 8596.3, 11137.9, 13514, 0
174, 10, 44746, 171, 2297.8, 1842.7, 5944.6, 8292.7, 10086.0, 11635, 0
184, 10, 44585, 181, 2177.3, 1766.5, 5432.1, 7776.5, 11434.0, 16910, 0
195, 10, 44608, 175, 2250.9, 1890.4, 5329.5, 7347.7, 9703.4, 11724, 0
205, 10, 44958, 197, 2254.1, 1861.6, 5555.6, 7518.4, 9806.7, 14216, 0
215, 10, 44531, 174, 2379.5, 1920.8, 5982.2, 8119.7, 10889.7, 13038, 0
225, 10, 44070, 198, 2287.8, 1852.9, 5868.2, 8043.3, 9769.3, 11124, 0
236, 10, 44763, 145, 2196.8, 1776.5, 5427.0, 8263.8, 12827.3, 16976, 0
246, 10, 44552, 182, 2385.2, 1870.0, 6201.8, 8565.8, 11301.0, 12647, 0
256, 10, 44449, 127, 2448.6, 1961.5, 6162.6, 8535.5, 11068.3, 14189, 0
266, 10, 44309, 176, 2210.0, 1798.7, 5510.4, 7623.3, 9701.3, 11896, 0
277, 10, 44510, 149, 2403.0, 1929.1, 6055.3, 8600.8, 10958.2, 17135, 0
287, 10, 44253, 180, 2286.1, 1857.5, 5720.1, 7732.9, 9727.6, 11506, 0
297, 10, 44679, 161, 2195.9, 1779.9, 5462.2, 7695.3, 10508.9, 14402, 0
307, 10, 44366, 157, 2077.2, 1723.7, 5051.6, 6948.3, 9243.5, 14436, 0
318, 10, 44762, 150, 2385.0, 1962.2, 5802.0, 7998.4, 10972.8, 15791, 0
328, 10, 44895, 159, 2308.3, 1903.0, 5573.8, 8153.8, 10366.0, 12501, 0
338, 10, 44410, 163, 2275.9, 1845.5, 5663.7, 7792.3, 10766.4, 16652, 0
349, 10, 44414, 196, 2596.1, 2004.9, 6658.4, 9039.6, 13099.6, 18009, 0
359, 10, 44722, 193, 2336.5, 1879.5, 5919.7, 7930.0, 10204.6, 13998, 0
369, 10, 44747, 170, 2392.3, 1898.2, 6155.0, 8204.1, 9926.7, 12175, 0
379, 10, 44489, 147, 2218.6, 1807.0, 5498.2, 8023.2, 10990.6, 13072, 0
390, 10, 44573, 197, 2283.1, 1872.5, 5605.4, 7893.9, 9931.3, 12258, 0
400, 10, 44476, 163, 2416.5, 1975.1, 5845.5, 8140.4, 10625.5, 12496, 0
410, 10, 44505, 191, 2380.0, 1923.6, 5962.6, 8160.8, 11109.2, 12300, 0
420, 10, 44828, 168, 2344.7, 1893.9, 5777.9, 8854.0, 12661.6, 15046, 0
431, 10, 44779, 158, 2263.4, 1826.3, 5770.9, 7924.3, 10280.5, 14072, 0
441, 10, 44367, 159, 2176.9, 1792.2, 5342.7, 7301.2, 9244.3, 11701, 0
451, 10, 44527, 166, 2320.5, 1902.2, 5800.7, 7974.6, 10659.7, 13533, 0
461, 10, 44593, 160, 2375.8, 1899.6, 5993.3, 8701.5, 11782.0, 13621, 0
