elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 69481, 156, 15370.2, 10212.9, 44844.9, 102959.5, 171570.0, 293332, 0
20, 10, 120106, 167, 18335.1, 13669.1, 51137.7, 74142.3, 145868.4, 175311, 0
30, 10, 122527, 180, 13258.3, 10297.4, 35829.6, 62172.5, 80624.0, 116573, 0
41, 10, 119033, 161, 16760.9, 11681.9, 52562.8, 81706.7, 139634.0, 308084, 0
51, 10, 129845, 154, 15217.5, 11445.4, 42602.0, 74361.8, 92032.1, 116853, 0
61, 10, 128231, 139, 17194.5, 11529.5, 56382.9, 89230.8, 145442.3, 249257, 0
71, 10, 133219, 161, 15595.0, 11437.3, 44844.6, 71632.0, 98939.0, 114630, 0
82, 10, 134761, 164, 13306.6, 9741.2, 37623.2, 65531.6, 115353.3, 130592, 0
92, 10, 173150, 153, 2905.3, 1886.4, 7086.6, 21548.1, 54356.3, 84901, 0
102, 10, 179773, 155, 2250.1, 1828.1, 5542.7, 7733.5, 10482.2, 13611, 0
113, 10, 178201, 151, 2322.0, 1870.1, 5872.7, 8062.5, 9979.4, 14665, 0
123, 10, 177761, 148, 2122.2, 1747.3, 5156.9, 7054.6, 10084.9, 13685, 0
133, 10, 177559, 162, 2377.9, 1916.8, 5954.7, 8297.6, 11587.9, 15960, 0
143, 10, 179139, 168, 2422.2, 1981.7, 5957.1, 8048.4, 10206.8, 12496, 0
154, 10, 178057, 144, 2227.0, 1800.4, 5610.4, 8046.5, 10261.8, 15745, 0
164, 10, 179300, 162, 2404.4, 1901.8, 6222.2, 8569.8, 11166.8, 13610, 0
174, 10, 177492, 161, 2300.8, 1843.7, 5947.2, 8373.9, 10074.2, 15054, 0
184, 10, 178915, 170, 2177.0, 1765.1, 5430.7, 7740.9, 11440.4, 16664, 0
195, 10, 179090, 153, 2238.1, 1878.1, 5347.5, 7360.8, 9491.7, 11733, 0
205, 10, 179502, 177, 2253.8, 1856.1, 5509.2, 7487.4, 10231.2, 14138, 0
215, 10, 178098, 152, 2373.8, 1910.2, 5960.7, 7960.2, 10805.7, 13439, 0
