elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10, 10, 99200, 92, 359.2, 337.0, 681.5, 736.4, 748.8, 1642, 0
20, 10, 96669, 144, 365.9, 335.7, 678.5, 735.7, 748.6, 709, 0
30, 10, 96364, 126, 366.9, 336.6, 679.6, 735.9, 748.6, 835, 0
40, 10, 97190, 145, 366.3, 335.4, 678.2, 735.6, 748.6, 749, 0
50, 10, 96904, 120, 366.6, 335.9, 679.0, 735.8, 748.6, 793, 0
60, 10, 96754, 128, 365.9, 334.4, 677.0, 735.4, 748.5, 709, 0
70, 10, 97044, 124, 366.2, 335.4, 679.3, 735.9, 748.6, 814, 0
80, 10, 96876, 122, 366.6, 336.4, 680.4, 736.1, 748.6, 695, 0
90, 10, 96422, 147, 366.5, 335.8, 679.8, 736.0, 748.6, 762, 0
100, 10, 96733, 119, 367.4, 336.4, 680.4, 736.2, 748.8, 3985, 0
110, 10, 96892, 125, 366.1, 334.7, 678.2, 735.6, 748.6, 727, 0
120, 10, 97206, 135, 366.0, 335.1, 678.2, 735.7, 748.6, 3840, 0
130, 10, 96916, 131, 366.2, 335.2, 679.0, 735.8, 748.6, 748, 0
140, 10, 97011, 119, 366.6, 336.9, 680.6, 736.1, 748.6, 683, 0
150, 10, 96712, 144, 366.4, 336.2, 680.3, 736.1, 748.6, 718, 0
160, 10, 96664, 127, 366.2, 336.2, 679.8, 736.0, 748.6, 652, 0
170, 10, 97104, 129, 366.7, 336.7, 680.3, 736.1, 748.6, 4656, 0
180, 10, 96632, 144, 366.3, 336.5, 679.5, 735.9, 748.6, 674, 0
190, 10, 96798, 126, 366.2, 336.7, 679.4, 735.9, 748.6, 836, 0
200, 10, 96757, 132, 366.6, 336.5, 680.3, 736.2, 748.7, 4006, 0
210, 10, 96926, 126, 366.7, 335.8, 678.9, 735.8, 748.6, 843, 0
220, 10, 96852, 126, 366.2, 335.9, 678.7, 735.7, 748.6, 652, 0
230, 10, 97184, 126, 366.6, 336.3, 680.8, 736.2, 748.6, 734, 0
240, 10, 96696, 122, 366.6, 336.0, 679.4, 735.9, 748.6, 737, 0
250, 10, 96674, 123, 366.6, 336.9, 681.3, 736.3, 748.6, 703, 0
260, 10, 96787, 121, 367.0, 337.6, 681.0, 736.2, 748.6, 703, 0
270, 10, 96731, 123, 366.6, 336.5, 679.9, 736.0, 748.6, 766, 0
280, 10, 96360, 144, 366.3, 335.8, 679.0, 735.8, 748.6, 742, 0
290, 10, 96327, 142, 366.5, 337.0, 681.6, 736.3, 748.6, 767, 0
300, 10, 96968, 121, 367.1, 338.0, 681.8, 736.4, 748.7, 753, 0
310, 10, 96588, 121, 365.9, 335.7, 679.1, 735.8, 748.6, 688, 0
320, 10, 96881, 140, 366.9, 337.1, 680.8, 736.2, 748.7, 4609, 0
330, 10, 96555, 143, 366.3, 336.7, 680.5, 736.1, 748.6, 2469, 0
